#Command: python3 Fitness_Esimation.py temp/STLM_pred.csv demodata/H37Rv/H37RvBD1.prot_table temp/H37RV_gumbel.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 316ES 54ESB 731GD 1035GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Mean Count Expected by M0,Mean Count Expected by M1,Mean Actual Count,TTN-Fitness Assesment
Rv3690,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,11,11,True,0.040683279438905776,0.8949760112464065,0.031632872602492625,0.8733356044493613,-0.009050406836413151,35.297465161222306,35.297465161222306,40.372727272727275,NE
Rv3691,-,hypothetical protein Rv3691 ,15,15,True,0.19344702525009536,0.4155754671635382,0.02646071571177319,0.8769464142838217,-0.16698630953832216,50.38807479654248,50.38807479654248,61.12666666666667,NE
Rv3692,moxR2,PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR2 ,16,16,True,0.11080521730914993,0.6424615696085239,0.007019704692899204,0.9688161022971004,-0.10378551261625073,41.570164770709596,41.570164770709596,93.68124999999999,NE
Rv3693,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,17,14,True,-0.43132289916344463,0.03625943821752367,-0.27499180016049823,0.0438938303331032,0.1563310990029464,11.573858907951614,11.573858907951614,34.6235294117647,GD
Rv3694c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,15,13,True,0.1644726063385034,0.4947424111651236,0.021571730479258543,0.9001822963182022,-0.14290087585924488,47.103797817575554,47.103797817575554,123.2,NE
Rv3695,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,12,12,True,0.10049805874718093,0.720271744134266,0.2042082897255153,0.22157802317345696,0.10371023097833437,40.583463989577986,40.583463989577986,140.975,NE
Rv3696c,glpK,glycerol kinase ,30,29,True,-0.4330919651362249,0.00394563661946858,-0.5871519889455984,6.425791707106076e-10,-0.1540600238093735,11.52477698361918,11.52477698361918,23.486666666666668,GD
Rv3697c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,9,9,True,0.6346655441366126,0.024170258155285243,0.43639902235993056,0.019424695856142624,-0.19826652177668203,140.0511941446639,140.0511941446639,252.84444444444443,GA
Rv3698,-,hypothetical protein Rv3698 ,36,35,True,0.060114290505095966,0.7105955502453003,0.002968546128271401,0.9794465922058364,-0.05714574437682456,36.935469665733166,36.935469665733166,78.9361111111111,NE
Rv3699,-,hypothetical protein Rv3699 ,13,13,True,0.39639353319532705,0.10333447368749812,0.21357986089690253,0.17970177406234364,-0.18281367229842452,80.70121524053135,80.70121524053135,118.65384615384616,NE
Rv3700c,-,hypothetical protein Rv3700c ,14,14,True,-0.08590055713238036,0.7423766161163952,-0.1511837889843998,0.3360539330781142,-0.06528323185201944,26.246591114361145,26.246591114361145,54.38571428571428,NE
Rv3701c,-,hypothetical protein Rv3701c ,15,13,True,-0.794837767607301,0.00010284198558038267,-0.604462060502213,1.2107011937819446e-05,0.190375707105088,4.7279476249769585,4.7279476249769585,14.253333333333334,GD
Rv3702c,-,hypothetical protein Rv3702c ,8,8,True,-0.34301993043542245,0.28106046794750067,-0.40780393175288115,0.039978517997449024,-0.0647840013174587,14.296161575962739,14.296161575962739,50.6375,GD
Rv3703c,-,hypothetical protein Rv3703c ,18,18,True,0.2616252946794724,0.21479250080456344,0.2954490238013165,0.02482565115196174,0.033823729121844115,59.03800666207668,59.03800666207668,104.1222222222222,GA
Rv3704c,gshA,GLUTAMATE--CYSTEINE LIGASE GSHA (GAMMA-GLUTAMYLCYSTEINE SYNTHETASE) (GAMMA-ECS) (GCS) (GAMMA-GLUTAMYL-L-CYSTEINE SYNTHETASE) ,13,13,True,0.1480240178504733,0.5716481723155282,0.17755586425528716,0.2725155046533785,0.02953184640481385,45.33455439755415,45.33455439755415,144.43846153846155,NE
Rv3705c,-,hypothetical protein Rv3705c ,9,9,True,0.506284472061305,0.08052092663424276,0.4908388655394561,0.0076205021367065145,-0.015445606521848898,104.08116314522562,104.08116314522562,142.17777777777778,GA
Rv3705A,-,CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN ,5,5,True,0.32135074116687334,0.43766492936172596,0.5439012350575898,0.03011537204392783,0.22255049389071646,67.81557637746761,67.81557637746761,154.96,GA
Rv3706c,-,CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN ,4,4,True,-0.051297730341941475,0.9212144908384866,0.2163182216143122,0.47273299993697293,0.26761595195625365,28.4648487694626,28.4648487694626,161.65,NE
Rv3707c,-,hypothetical protein Rv3707c ,16,15,True,0.49673437753189736,0.01801875948379954,0.5109067140250846,0.00015865598707272358,0.014172336493187221,101.80653436566419,101.80653436566419,185.56875000000002,GA
Rv3708c,asd,aspartate-semialdehyde dehydrogenase ,10,1,False,,,,,,,,0.01,ES
Rv3709c,ask,aspartate kinase ,15,6,False,,,,,,,,0.84,ES
Rv3710,leuA,2-isopropylmalate synthase ,30,4,False,,,,,,,,5.543333333333334,ES
Rv3711c,dnaQ,DNA polymerase III subunit epsilon ,15,14,True,0.27317310905797815,0.23825382407252452,0.3125626884464986,0.03083954471939643,0.039389579388520446,60.64234689405511,60.64234689405511,119.90666666666667,GA
Rv3712,-,POSSIBLE LIGASE ,11,0,False,,,,,,,,0.0,ESB
Rv3713,cobQ2,POSSIBLE COBYRIC ACID SYNTHASE COBQ2 ,11,3,False,,,,,,,,17.83636363636364,ES
Rv3714c,-,hypothetical protein Rv3714c ,13,13,True,0.611092615746838,0.007960417900243953,0.3886690960709599,0.011504763556902557,-0.22242351967587815,132.625610189282,132.625610189282,268.53076923076924,GA
Rv3715c,recR,recombination protein RecR ,4,4,True,0.19633034176031003,0.6847649566720304,0.24244142389864554,0.4144844088034562,0.04611108213833551,50.727048871520985,50.727048871520985,67.7,NE
Rv3716c,-,hypothetical protein Rv3716c ,4,4,True,-0.021517644739583043,0.9679101710629626,-0.09967818625783087,0.7553828840677566,-0.07816054151824783,30.52068265891717,30.52068265891717,47.55,NE
Rv3717,-,hypothetical protein Rv3717 ,13,12,True,0.049244863125423255,0.862074087025875,0.1466897614220623,0.3709326994928008,0.09744489829663905,36.01017030672578,36.01017030672578,73.66923076923078,NE
Rv3718c,-,hypothetical protein Rv3718c ,5,5,True,0.047572087970155455,0.9188968680739155,0.11463020460633289,0.6867498361689939,0.06705811663617743,35.869814301837835,35.869814301837835,59.85999999999999,NE
Rv3719,-,hypothetical protein Rv3719 ,39,36,True,0.021644275416242358,0.8949760112464065,-0.12970185186006988,0.15789296014178078,-0.15134612727631225,33.762044204554904,33.762044204554904,97.13846153846154,NE
Rv3720,-,POSSIBLE FATTY ACID SYNTHASE ,32,32,True,0.3242348579299738,0.030382393143399876,0.14788613857623245,0.14314959382272707,-0.17634871935374136,68.27076470905297,68.27076470905297,121.18125,NE
Rv3721c,dnaZX,DNA polymerase III subunits gamma and tau ,27,4,False,,,,,,,,1.0111111111111113,ES
Rv3722c,-,hypothetical protein Rv3722c ,31,6,True,-1.638349349558825,1.5282402762865125e-36,-1.6164491632419216,7.233861019379215e-73,0.02190018631690349,0.2495828577619126,0.2495828577619126,5.0290322580645155,GD
Rv3723,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.4817255423158653,0.0635145749241911,0.4458488976514839,0.007426832865043387,-0.035876644664381396,98.33130682192987,98.33130682192987,168.65454545454548,GA
Rv3724A,cut5a,PROBABLE CUTINASE PRECURSOR ,1,1,True,-0.0754184328351824,0.9415628800348796,0.08389636274330506,0.8997800409657221,0.15931479557848746,26.899999999998624,26.899999999998624,26.9,NE
Rv3724B,cut5b,PROBABLE CUTINASE ,19,17,True,0.22836576290528748,0.26879752359570636,0.35929049440815697,0.004466203615527041,0.13092473150286948,54.64863385731594,54.64863385731594,111.71052631578945,GA
Rv3725,-,POSSIBLE OXIDOREDUCTASE ,14,14,True,0.7524320689988275,0.00044889574131124854,0.6369000318242901,8.059895949323052e-06,-0.11553203717453742,183.83213983239062,183.83213983239062,327.3642857142857,GA
Rv3726,-,POSSIBLE DEHYDROGENASE ,16,15,True,0.28152637770140354,0.207626561128366,0.5151404804199992,0.00013914353272647675,0.23361410271859562,61.82974833293224,61.82974833293224,91.85624999999999,GA
Rv3727,-,POSSIBLE OXIDOREDUCTASE ,39,38,True,0.5807600815684674,2.84432566836886e-06,0.5065045299861891,1.3087673945026425e-09,-0.07425555158227826,123.64495552157302,123.64495552157302,202.92564102564103,GA
Rv3728,-,PROBABLE CONSERVED TWO-DOMAIN MEMBRANE PROTEIN ,32,32,True,0.4728128663621745,0.000932056156022793,0.48213598499000154,2.2553572901768222e-07,0.009323118627827032,96.32374177095555,96.32374177095555,179.00000000000003,GA
Rv3729,-,POSSIBLE TRANSFERASE ,29,28,True,0.4064615313628277,0.008473918912140003,0.4100149239065666,4.028607445743933e-05,0.003553392543738876,82.60564548284323,82.60564548284323,167.88620689655173,GA
Rv3730c,-,hypothetical protein Rv3730c ,21,21,True,0.3154028192338484,0.09916619768653992,0.2882110746532086,0.017737572112777225,-0.027191744580639776,66.88633162244605,66.88633162244605,156.09047619047618,GA
Rv3731,ligC,ATP-dependent DNA ligase ,19,19,True,0.5483932703355062,0.0036240310167705626,0.5710862127169496,2.867063901668247e-06,0.02269294238144337,114.72912551410295,114.72912551410295,203.27894736842103,GA
Rv3732,-,hypothetical protein Rv3732 ,17,16,True,0.22830396367327976,0.2960595003900362,0.2208933336383682,0.10970268542488402,-0.007410630034911575,54.640786875863945,54.640786875863945,160.32941176470587,NE
Rv3733c,-,hypothetical protein Rv3733c ,4,4,True,0.4545011009000776,0.3139646990615583,0.6004223721545022,0.032323783299472025,0.1459212712544246,92.32609833009111,92.32609833009111,255.77499999999998,GA
Rv3734c,-,hypothetical protein Rv3734c ,19,19,True,0.6948056272388702,0.00013760903234009554,0.42874002028286917,0.0006024966629105699,-0.266065606956001,160.9264227857688,160.9264227857688,231.97894736842102,GA
Rv3735,-,hypothetical protein Rv3735 ,6,6,True,0.5498293910892874,0.1257581386252292,0.3402878950300269,0.1442433517191002,-0.20954149605926053,115.11079476393047,115.11079476393047,173.35,NE
Rv3736,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARAC/XYLS-FAMILY) ,23,23,True,0.5242499515175664,0.0020545161388191143,0.44024303314499175,9.319069612214207e-05,-0.08400691837257462,108.4981049114413,108.4981049114413,178.34782608695653,GA
Rv3737,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,17,17,True,-0.06928789262959993,0.7716989436565198,0.22130106781252018,0.10861932145781393,0.2905889604421201,27.289523687065138,27.289523687065138,97.22941176470589,NE
Rv3738c,PPE66,PPE FAMILY PROTEIN ,19,19,True,0.45787140541567234,0.017438102434430048,0.4089460369662793,0.0010900565904966724,-0.04892536844939305,93.04926960893427,93.04926960893427,243.00526315789472,GA
Rv3739c,PPE67,PPE FAMILY PROTEIN ,7,6,True,-0.30358959843773825,0.37927333630100607,-0.8692933306568739,1.829078159867123e-05,-0.5657037322191356,15.702401772750378,15.702401772750378,229.0285714285714,GD
Rv3740c,-,hypothetical protein Rv3740c ,20,20,True,0.6829685191453924,0.00011754914800252578,0.533440857234659,8.219239798551259e-06,-0.1495276619107334,156.58601220060262,156.58601220060262,215.85,GA
Rv3741c,-,POSSIBLE OXIDOREDUCTASE ,9,9,True,0.4580010325125517,0.11763919278177622,0.6724352563144239,0.00019675450384829834,0.21443422380187221,93.07719612116566,93.07719612116566,126.48888888888888,GA
Rv3742c,-,POSSIBLE OXIDOREDUCTASE ,6,6,True,0.5203209605018075,0.14908173924219448,0.4204868624790832,0.06828794305741334,-0.09983409802272436,107.51646398388972,107.51646398388972,364.28333333333336,NE
Rv3743c,ctpJ,PROBABLE CATION TRANSPORTER P-TYPE ATPASE CTPJ ,31,31,True,0.36049248078064794,0.01674842021295113,0.4882831350321429,2.507365919177533e-07,0.12779065425149494,74.25865450942646,74.25865450942646,129.10967741935485,GA
Rv3744,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) ,8,8,True,0.47193403006574314,0.1297246446139828,0.4820768143020256,0.014185498656907025,0.010142784236282454,96.12800780678432,96.12800780678432,165.2125,GA
Rv3745c,-,hypothetical protein Rv3745c ,2,2,True,-0.17687072158169537,0.8025854962951758,0.05932994067854875,0.8997800409657221,0.2362006622602441,21.191933984778537,21.191933984778537,168.25,NE
Rv3746c,PE34,PROBABLE PE FAMILY PROTEIN (PE FAMILY-RELATED PROTEIN) ,6,6,True,0.24119314160214236,0.5288799229572727,0.41785781897750046,0.06999170978238813,0.1766646773753581,56.30180508926566,56.30180508926566,150.85,NE
Rv3747,-,hypothetical protein Rv3747 ,7,7,True,0.1737702068569508,0.6277362421832576,0.3423343532705034,0.11219269007365221,0.16856414641355258,48.13391176373858,48.13391176373858,178.95714285714288,NE
Rv3748,-,hypothetical protein Rv3748 ,6,6,True,0.4608733981538247,0.2062787361118414,0.4728054013745585,0.039131043656310066,0.011932003220733789,93.69815438964268,93.69815438964268,139.41666666666666,GA
Rv3749c,-,hypothetical protein Rv3749c ,13,13,True,0.8003389575401278,0.0003046600484525391,0.7467929424804222,3.3865882142945534e-07,-0.05354601505970569,205.329658359661,205.329658359661,269.1230769230769,GA
Rv3750c,-,POSSIBLE EXCISIONASE ,6,6,True,0.9137687952322376,0.006869785067955311,0.6587654732258226,0.003319457167730146,-0.25500332200641507,266.7623549903605,266.7623549903605,279.6333333333333,GA
Rv3751,-,PROBABLE INTEGRASE (FRAGMENT) ,1,1,True,1.1135818580278372,0.21305195910680416,0.3936248785958505,0.5154708445090557,-0.7199569794319867,422.8999999999927,422.8999999999927,422.9,NE
Rv3752c,-,POSSIBLE CYTIDINE/DEOXYCYTIDYLATE DEAMINASE ,2,1,True,-1.7746083682957132,0.00208579980312487,-2.3139707465172212,2.794694567015217e-10,-0.539362378221508,0.04772255750517129,0.04772255750517129,0.05,GD
Rv3753c,-,hypothetical protein Rv3753c ,5,3,True,-1.2970797767333455,0.00027994314423388054,-1.347778327389992,8.115468183531256e-09,-0.05069855065664641,1.1447095680403203,1.1447095680403203,2.7199999999999998,GD
Rv3754,tyrA,prephenate dehydrogenase ,12,1,False,,,,,,,,0.049999999999999996,ES
Rv3755c,-,hypothetical protein Rv3755c ,13,11,True,-0.1132397774338789,0.670569355764077,-0.3070517322904199,0.049415086642196425,-0.19381195485654096,,,124.67692307692306,GD
Rv3756c,proZ,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROZ ,17,17,True,0.20887773348214958,0.3435076672569866,0.2520654554496748,0.06549711639288762,0.04318772196752521,52.228659325643044,52.228659325643044,86.63529411764706,NE
Rv3757c,proW,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROW ,12,11,True,-0.26395792955305064,0.31114141449826976,-0.08261621286498932,0.6477411720138908,0.18134171668806132,17.25051942388649,17.25051942388649,67.93333333333332,NE
Rv3758c,proV,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PROV ,17,15,True,-0.10578137611827161,0.6487902370762941,-0.006291154191283974,0.9715214391135885,0.09949022192698764,25.049806744649437,25.049806744649437,93.87058823529412,NE
Rv3759c,proX,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) BINDING LIPOPROTEIN PROX ,14,13,True,0.0007841765367607771,0.9972079317807547,-0.1349645207973128,0.3965438507710817,-0.13574869733407358,32.15526197338619,32.15526197338619,70.94285714285715,NE
Rv3760,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,6,6,True,0.15297383512935459,0.6989413414333254,0.24094913603968163,0.31424309746468415,0.08797530091032704,45.8599363242438,45.8599363242438,66.23333333333333,NE
Rv3761c,fadE36,POSSIBLE ACYL-CoA DEHYDROGENASE FADE36 ,17,17,True,0.2128002377538692,0.33362301825846036,0.23268048790143353,0.09123632047499237,0.019880250147564338,52.70705646200378,52.70705646200378,114.99999999999999,NE
Rv3762c,-,POSSIBLE HYDROLASE ,30,30,True,0.3481265386470478,0.02402204675621252,0.15714188225839842,0.13164776977135387,-0.19098465638864937,72.16002355263306,72.16002355263306,126.59333333333332,NE
Rv3763,lpqH,19 KDA LIPOPROTEIN ANTIGEN PRECURSOR LPQH ,9,9,True,-0.07112168336921228,0.8314110786224003,0.2965654186507043,0.11853504410554162,0.36768710201991656,27.172430940180227,27.172430940180227,78.77777777777777,NE
Rv3764c,-,POSSIBLE TWO COMPONENT SENSOR KINASE ,17,16,True,-0.8007591684672624,2.5488760460817334e-05,-0.63103587761838,8.668030066919189e-07,0.16972329084888238,4.657150757389924,4.657150757389924,16.61764705882353,GD
Rv3765c,-,PROBABLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN ,14,14,True,0.47215351203901107,0.037610821030854585,0.2220416250047303,0.1454304892360505,-0.2501118870342808,96.17685361681926,96.17685361681926,155.92857142857142,NE
Rv3766,-,hypothetical protein Rv3766 ,16,16,True,0.17998829800211294,0.4367898996899796,0.061351168118771865,0.7001507335424202,-0.11863712988334107,48.83524549952083,48.83524549952083,74.0375,NE
Rv3767c,-,hypothetical protein Rv3767c ,16,14,True,-0.1436549851460103,0.5406205589757165,-0.06208758845995434,0.6961944719648113,0.08156739668605596,22.916070151073132,22.916070151073132,84.08125,NE
Rv3768,-,hypothetical protein Rv3768 ,12,11,True,0.2722773067757134,0.295113322422181,0.1705162901405307,0.3139187650899152,-0.10176101663518267,60.51636093862999,60.51636093862999,101.125,NE
Rv3769,-,hypothetical protein Rv3769 ,1,1,True,-0.47974524016860065,0.6143397255791873,0.08112364059091653,0.90344808130775,0.5608688807595172,10.299999999999955,10.299999999999955,10.3,NE
Rv3770c,-,HYPOTHETICAL LEUCINE RICH PROTEIN ,9,9,True,0.6509129944088515,0.020482397819053973,0.36419231171941413,0.05262518523651034,-0.2867206826894374,145.40896945053748,145.40896945053748,231.31111111111107,NE
Rv3770A,-,PROBABLE REMNANT OF A TRANSPOSASE ,3,3,True,0.3121664587918358,0.5667730997709681,0.483618923719023,0.14192797377944488,0.1714524649271872,66.3860354129971,66.3860354129971,76.76666666666667,NE
Rv3770B,-,PROBABLE REMNANT OF A TRANSPOSASE ,4,4,True,0.2641574380518096,0.5762494108611639,0.2671577827764006,0.3662767679457369,0.003000344724591042,59.38615550655707,59.38615550655707,104.525,NE
Rv3771c,-,hypothetical protein Rv3771c ,2,2,True,-0.4273350162181555,0.5198828322031728,0.08805300316139325,0.8475920791916915,0.5153880193795488,11.685236969382242,11.685236969382242,24.3,NE
Rv3772,hisC2,putative aminotransferase ,18,17,True,0.1458594868559821,0.509091721037945,0.2011556440814321,0.13450377634669355,0.055296157225450004,45.1066825386487,45.1066825386487,134.30555555555554,NE
Rv3773c,-,hypothetical protein Rv3773c ,8,8,True,0.4938424362367397,0.11165952410731864,0.42486610736261793,0.0322150025815455,-0.06897632887412175,101.12754438403378,101.12754438403378,182.75,GA
Rv3774,echA21,enoyl-CoA hydratase ,14,14,True,0.5678448313312211,0.0108057334816396,0.5173227045564506,0.0003632187390580265,-0.050522126774770526,120.00743066922155,120.00743066922155,153.59285714285716,GA
Rv3775,lipE,PROBABLE LIPASE LIPE ,24,24,True,0.4280617920421046,0.01199027665907524,0.37729921978051145,0.0006902364377308045,-0.05076257226159314,86.84353959127621,86.84353959127621,155.97083333333333,GA
Rv3776,-,hypothetical protein Rv3776 ,25,25,True,0.20432014896891512,0.2555694675799598,0.11558050864845575,0.3255004656461469,-0.08873964032045938,51.678206191114484,51.678206191114484,136.836,NE
Rv3777,-,PROBABLE OXIDOREDUCTASE ,16,15,True,0.21395687919001452,0.34545859327275785,0.19662911967942495,0.169218496970542,-0.01732775951058957,52.84894983670898,52.84894983670898,88.1875,NE
Rv3778c,-,POSSIBLE AMINOTRANSFERASE ,17,8,True,-1.5986084911579277,2.7130983426986967e-19,-1.4688439810214193,1.9986065082446122e-33,0.12976451013650836,,,0.49411764705882355,GD
Rv3779,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ALANINE AND LEUCINE RICH ,48,47,True,0.45225047804656954,7.417867469977621e-05,0.44346903095746565,4.073426253453496e-09,-0.008781447089103889,91.84629452887852,91.84629452887852,199.20416666666665,GA
Rv3780,-,hypothetical protein Rv3780 ,9,5,True,-1.3922416025911528,4.0224891055530097e-08,-1.2902656803938661,4.645251833147253e-14,0.10197592219728668,0.8210747536272562,0.8210747536272562,8.844444444444445,GD
Rv3781,rfbE,PROBABLE O-ANTIGEN/LIPOPOLYSACCHARIDE TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER RFBE ,14,2,False,,,,,,,,0.10714285714285714,ES
Rv3782,-,POSSIBLE L-RHAMNOSYLTRANSFERASE ,18,1,False,,,,,,,,0.027777777777777776,ES
Rv3783,rfbD,PROBABLE O-ANTIGEN/LIPOPOLYSACCHARIDE TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER RFBD ,12,4,True,-1.355794743808936,4.260170276546785e-10,-1.3237126641732118,1.8227391320873747e-19,0.03208207963572418,0.9367269948244864,0.9367269948244864,25.133333333333336,GD
Rv3784,-,"POSSIBLE dTDP-GLUCOSE 4,6-DEHYDRATASE ",29,28,True,0.7231132298303019,3.973682082104303e-07,0.5814222834199312,2.0318980899369953e-09,-0.14169094641037072,171.79878918278374,171.79878918278374,343.1206896551723,GA
Rv3785,-,hypothetical protein Rv3785 ,13,13,True,0.5405005887821741,0.02074465927984436,0.5733801852306699,0.00013295272565920762,0.03287959644849581,112.65391494254278,112.65391494254278,188.56153846153848,GA
Rv3786c,-,hypothetical protein Rv3786c ,24,24,True,0.5000608421976207,0.0027835745120560443,0.564068380981744,1.5540182121029297e-07,0.06400753878412335,102.59315669538957,102.59315669538957,173.49166666666667,GA
Rv3787c,-,hypothetical protein Rv3787c ,10,10,True,0.39282052760592506,0.16181151875822478,0.5656056884235783,0.0010310445025702311,0.17278516081765322,80.03590128205784,80.03590128205784,154.95000000000002,GA
Rv3788,-,nucleoside diphosphate kinase regulator ,7,7,True,0.82091826243173,0.009055406925907011,0.6284403999249737,0.0024510122080865335,-0.19247786250675636,215.317798492599,215.317798492599,380.11428571428576,GA
Rv3789,-,POSSIBLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,8,8,True,-0.3967473085089308,0.20913986970625684,-0.5240612156363023,0.0072449735070354015,-0.12731390712737145,12.574397574991277,12.574397574991277,16.3875,GD
Rv3790,-,PROBABLE OXIDOREDUCTASE ,28,4,True,-1.619855844230306,2.319352265657476e-32,-1.6930067039048293,3.8193634931866744e-72,-0.0731508596745234,0.2821916066588628,0.2821916066588628,7.010714285714286,GD
Rv3791,-,short chain dehydrogenase ,12,1,False,,,,,,,,0.041666666666666664,ES
Rv3792,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,34,4,True,-1.6871122032866483,1.8805286732401895e-42,-1.8386215259845198,6.025462709844673e-103,-0.15150932269787143,0.169972215460506,0.169972215460506,3.2470588235294118,GD
Rv3793,embC,INTEGRAL MEMBRANE INDOLYLACETYLINOSITOL ARABINOSYLTRANSFERASE EMBC (ARABINOSYLINDOLYLACETYLINOSITOL SYNTHASE) ,53,14,False,,,,,,,,3.7660377358490567,ES
Rv3794,embA,INTEGRAL MEMBRANE INDOLYLACETYLINOSITOL ARABINOSYLTRANSFERASE EMBA (ARABINOSYLINDOLYLACETYLINOSITOL SYNTHASE) ,55,12,False,,,,,,,,4.290909090909091,ES
Rv3795,embB,INTEGRAL MEMBRANE INDOLYLACETYLINOSITOL ARABINOSYLTRANSFERASE EMBB (ARABINOSYLINDOLYLACETYLINOSITOL SYNTHASE) ,50,9,False,,,,,,,,2.61,ES
Rv3796,-,hypothetical protein Rv3796 ,26,26,True,0.45734621040102275,0.004691051383239186,0.37310924240815063,0.00046822417107512753,-0.08423696799287211,92.9362082727678,92.9362082727678,145.2346153846154,GA
Rv3797,fadE35,PROBABLE ACYL-CoA DEHYDROGENASE FADE35 ,26,25,True,0.43369775002335265,0.007729974270932713,0.41065622714592576,0.00010650677681239628,-0.02304152287742689,87.98440719875629,87.98440719875629,161.56923076923078,GA
Rv3798,-,PROBABLE TRANSPOSASE ,17,17,True,0.31540598827087457,0.1414358332203344,0.4091445893862165,0.0020925402379007177,0.09373860111534194,66.88682334078004,66.88682334078004,130.95294117647057,GA
Rv3799c,accD4,PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 4 ACCD4 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) ,18,2,False,,,,,,,,6.449999999999999,ES
Rv3800c,pks13,POLYKETIDE SYNTHASE PKS13 ,58,9,True,-1.778959256311396,3.36814446708221e-80,-1.9443773495767918,2.3155787787538317e-195,-0.1654180932653957,,,0.05862068965517241,GD
Rv3801c,fadD32,acyl-CoA synthetase ,24,2,False,,,,,,,,0.012500000000000002,ES
Rv3802c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,24,7,False,,,,,,,,6.145833333333333,ES
Rv3803c,fbpD,SECRETED MPT51/MPB51 ANTIGEN PROTEIN FBPD (MPT51/MPB51 ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C) (85C) ,17,15,True,0.07649671848226923,0.7484899706006348,0.2784724732971923,0.04088125949650889,0.20197575481492308,38.37458037455494,38.37458037455494,106.90588235294118,GA
Rv3804c,fbpA,SECRETED ANTIGEN 85-A FBPA (MYCOLYL TRANSFERASE 85A) (FIBRONECTIN-BINDING PROTEIN A) (ANTIGEN 85 COMPLEX A) ,17,17,True,-0.11432093522979024,0.6209346121740703,-0.3334686077085344,0.013308379930345995,-0.21914767247874417,24.552326345431165,24.552326345431165,51.57058823529412,GD
Rv3805c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,40,3,True,-1.7486012271004692,2.4297083018088552e-53,-1.9190765420141194,4.652353113536041e-131,-0.1704753149136502,0.08152416792599537,0.08152416792599537,1.21,GD
Rv3806c,-,phosphoribose diphosphate:decaprenyl-phosphate phosphoribosyltransferase ,19,3,False,,,,,,,,0.2578947368421053,ES
Rv3807c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,4,3,True,-0.6173366499430227,0.164798267468235,-0.11557759882051956,0.7171795096151378,0.5017590511225032,7.367420185428695,7.367420185428695,22.875000000000004,NE
Rv3808c,glfT,BIFUNCTIONAL UDP-GALACTOFURANOSYL TRANSFERASE GLFT ,29,1,False,,,,,,,,0.017241379310344827,ES
Rv3809c,glf,UDP-GALACTOPYRANOSE MUTASE GLF (UDP-GALP MUTASE) (NAD+-FLAVIN ADENINE DINUCLEOTIDE-REQUIRING ENZYME) ,33,2,True,-1.800648747945526,7.097916418297414e-47,-1.9745404001529634,9.509705312849036e-115,-0.1738916522074374,,,0.02121212121212121,GD
