#HMM - Genes
#genes: ES=193, GD=309, NE=3348, GA=134, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv3216	-	POSSIBLE ACETYLTRANSFERASE 	6	0	0	6	0	1.0000	287.50	NE
Rv3217c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	4	0	0	4	0	1.0000	220.50	NE
Rv3218	-	hypothetical protein Rv3218 	18	0	0	18	0	1.0000	118.44	NE
Rv3219	whiB1	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 	4	3	0	1	0	0.2500	14.00	ES
Rv3220c	-	PROBABLE TWO COMPONENT SENSOR KINASE 	22	0	0	22	0	0.9545	75.38	NE
Rv3221c	TB7.3	hypothetical protein Rv3221c 	3	0	0	3	0	0.6667	94.50	NE
Rv3221A	-	POSSIBLE ANTI-SIGMA FACTOR 	3	1	0	2	0	0.6667	21.00	NE
Rv3222c	-	hypothetical protein Rv3222c 	7	7	0	0	0	0.0000	0.00	ES
Rv3223c	sigH	RNA polymerase sigma factor RpoE 	15	0	0	15	0	1.0000	151.53	NE
Rv3224	-	short chain dehydrogenase 	17	0	0	17	0	1.0000	284.59	NE
Rv3224A	-	hypothetical protein Rv3224A 	4	0	0	4	0	1.0000	107.50	NE
Rv3224B	-	hypothetical protein Rv3224B 	4	0	0	4	0	1.0000	77.25	NE
Rv3225c	-	POSSIBLE TRANSFERASE 	29	0	0	29	0	1.0000	146.31	NE
Rv3226c	-	hypothetical protein Rv3226c 	6	0	0	6	0	1.0000	222.50	NE
Rv3227	aroA	3-phosphoshikimate 1-carboxyvinyltransferase 	8	7	0	1	0	0.1250	6.00	ES
Rv3228	-	hypothetical protein Rv3228 	9	0	0	9	0	1.0000	34.11	NE
Rv3229c	-	POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) 	25	0	0	25	0	1.0000	303.28	NE
Rv3230c	-	HYPOTHETICAL OXIDOREDUCTASE 	17	0	0	17	0	0.9412	271.69	NE
Rv3231c	-	hypothetical protein Rv3231c 	6	0	0	6	0	1.0000	236.83	NE
Rv3232c	pvdS	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) 	24	0	0	24	0	1.0000	294.33	NE
Rv3233c	-	hypothetical protein Rv3233c 	13	0	0	13	0	1.0000	239.77	NE
Rv3234c	-	hypothetical protein Rv3234c 	18	0	0	18	0	1.0000	288.89	NE
Rv3235	-	HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN 	6	0	0	6	0	1.0000	110.33	NE
Rv3236c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN 	15	0	0	15	0	1.0000	158.47	NE
Rv3237c	-	hypothetical protein Rv3237c 	9	0	0	9	0	1.0000	214.22	NE
Rv3238c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	22	0	0	22	0	1.0000	305.55	NE
Rv3239c	-	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN 	56	0	0	56	0	1.0000	230.84	NE
Rv3240c	secA1	preprotein translocase subunit SecA 	47	0	43	4	0	0.2340	20.73	GD
Rv3241c	-	hypothetical protein Rv3241c 	12	0	0	12	0	1.0000	226.25	NE
Rv3242c	-	hypothetical protein Rv3242c 	4	0	0	4	0	1.0000	60.50	NE
Rv3243c	-	hypothetical protein Rv3243c 	4	0	0	4	0	1.0000	108.75	NE
Rv3244c	lpqB	PROBABLE CONSERVED LIPOPROTEIN LPQB 	21	0	21	0	0	0.3810	6.62	GD
Rv3245c	mtrB	TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB 	20	0	20	0	0	0.8500	7.24	GD
Rv3246c	mtrA	TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA 	11	11	0	0	0	0.0909	2.00	ES
Rv3247c	tmk	thymidylate kinase 	10	0	10	0	0	0.4000	9.75	GD
Rv3248c	sahH	S-adenosyl-L-homocysteine hydrolase 	24	0	23	1	0	0.1667	9.75	GD
Rv3249c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	0	0	13	0	1.0000	78.46	NE
Rv3250c	rubB	PROBABLE RUBREDOXIN RUBB 	3	0	0	3	0	1.0000	168.67	NE
Rv3251c	rubA	PROBABLE RUBREDOXIN RUBA 	5	0	0	5	0	1.0000	303.00	NE
Rv3252c	alkB	PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) 	31	0	0	14	17	1.0000	339.68	GA
Rv3253c	-	POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN 	25	0	0	25	0	0.9600	196.00	NE
Rv3254	-	hypothetical protein Rv3254 	20	0	0	20	0	0.9500	212.42	NE
Rv3255c	manA	PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) 	21	16	0	5	0	0.0952	9.00	ES
Rv3256c	-	hypothetical protein Rv3256c 	10	0	0	10	0	0.8000	81.75	NE
Rv3257c	manB	phosphomannomutase/phosphoglucomutase 	24	0	24	0	0	0.2917	9.00	GD
Rv3258c	-	hypothetical protein Rv3258c 	6	0	0	6	0	1.0000	42.00	NE
Rv3259	-	hypothetical protein Rv3259 	3	0	0	3	0	1.0000	164.00	NE
Rv3260c	whiB2	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 	2	0	0	2	0	0.5000	9.00	NE
Rv3261	fbiA	PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA 	14	0	0	14	0	1.0000	71.14	NE
Rv3262	fbiB	F420-0--gamma-glutamyl ligase 	13	0	0	13	0	1.0000	33.23	NE
Rv3263	-	PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) 	30	0	0	30	0	0.9333	210.61	NE
Rv3264c	manB	D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) 	17	0	16	1	0	0.2353	33.50	GD
Rv3265c	wbbL1	PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) 	17	0	17	0	0	0.2353	26.25	GD
Rv3266c	rmlD	dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) 	17	0	17	0	0	0.2353	12.00	GD
Rv3267	-	CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) 	23	0	0	23	0	1.0000	134.83	NE
Rv3268	-	hypothetical protein Rv3268 	13	0	0	13	0	1.0000	142.38	NE
Rv3269	-	hypothetical protein Rv3269 	5	0	0	5	0	1.0000	107.00	NE
Rv3270	ctpC	PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC 	18	0	0	18	0	0.8333	71.47	NE
Rv3271c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	7	0	0	7	0	0.8571	65.17	NE
Rv3272	-	hypothetical protein Rv3272 	19	0	0	19	0	1.0000	202.00	NE
Rv3273	-	PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE) 	32	0	0	32	0	0.9688	132.00	NE
Rv3274c	fadE25	PROBABLE ACYL-CoA DEHYDROGENASE FADE25 	19	0	0	19	0	0.9474	21.78	NE
Rv3275c	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit 	8	0	0	8	0	0.3750	27.67	NE
Rv3276c	purK	phosphoribosylaminoimidazole carboxylase ATPase subunit 	10	8	0	2	0	0.2000	42.00	ES
Rv3277	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	13	0	0	13	0	0.6154	44.00	NE
Rv3278c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	8	0	0	8	0	1.0000	251.75	NE
Rv3279c	birA	biotin--protein ligase 	7	0	0	7	0	0.1429	167.00	NE
Rv3280	accD5	PROBABLE PROPIONYL-CoA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE) 	32	25	5	2	0	0.0938	6.00	ES
Rv3281	-	hypothetical protein Rv3281 	3	0	3	0	0	0.0000	0.00	GD
Rv3282	maf	Maf-like protein 	12	0	0	12	0	1.0000	58.42	NE
Rv3283	sseA	PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE) 	20	0	0	20	0	1.0000	76.55	NE
Rv3284	-	hypothetical protein Rv3284 	5	0	0	5	0	1.0000	38.40	NE
Rv3285	accA3	PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP) 	27	18	8	1	0	0.1481	47.25	ES
Rv3286c	sigF	RNA polymerase sigma factor SigF 	12	0	0	12	0	1.0000	147.17	NE
Rv3287c	rsbW	ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR) 	3	0	0	3	0	1.0000	145.67	NE
Rv3288c	usfY	PUTATIVE PROTEIN USFY 	11	0	0	11	0	1.0000	259.73	NE
Rv3289c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	7	0	0	7	0	1.0000	152.86	NE
Rv3290c	lat	L-lysine aminotransferase 	26	0	0	26	0	1.0000	255.58	NE
Rv3291c	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ASNC-FAMILY) 	12	0	0	12	0	0.8333	125.20	NE
Rv3292	-	hypothetical protein Rv3292 	20	0	0	20	0	1.0000	113.35	NE
Rv3293	pcd	PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE) 	17	0	0	17	0	1.0000	146.06	NE
Rv3294c	-	hypothetical protein Rv3294c 	21	0	0	21	0	1.0000	189.81	NE
Rv3295	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	12	0	0	12	0	1.0000	304.42	NE
Rv3296	lhr	PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN) 	56	0	0	56	0	0.9286	156.46	NE
Rv3297	nei	PROBABLE ENDONUCLEASE VIII NEI 	10	0	0	10	0	0.9000	150.67	NE
Rv3298c	lpqC	POSSIBLE ESTERASE LIPOPROTEIN LPQC 	13	0	0	13	0	1.0000	203.15	NE
Rv3299c	atsB	PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE) 	46	0	0	46	0	0.9565	120.68	NE
Rv3300c	-	hypothetical protein Rv3300c 	11	0	0	11	0	0.7273	101.88	NE
Rv3301c	phoY1	PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1 	10	0	0	10	0	1.0000	99.90	NE
Rv3302c	glpD2	PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2 	28	17	11	0	0	0.1429	5.50	ES
Rv3303c	lpdA	flavoprotein disulfide reductase 	22	0	1	21	0	0.9545	63.81	NE
Rv3304	-	hypothetical protein Rv3304 	12	0	0	12	0	0.9167	78.64	NE
Rv3305c	amiA1	POSSIBLE N-ACYL-L-AMINO ACID AMIDOHYDROLASE AMIA1 (N-ACYL-L-AMINO ACID AMINOHYDROLASE) 	21	0	0	21	0	0.9524	91.50	NE
Rv3306c	amiB1	PROBABLE AMIDOHYDROLASE AMIB1 (AMINOHYDROLASE) 	15	0	0	15	0	0.8000	67.92	NE
Rv3307	deoD	purine nucleoside phosphorylase 	12	0	0	12	0	0.9167	142.73	NE
Rv3308	pmmB	PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE) 	20	0	0	20	0	0.8500	116.06	NE
Rv3309c	upp	uracil phosphoribosyltransferase 	8	0	0	8	0	1.0000	118.25	NE
Rv3310	-	POSSIBLE ACID PHOSPHATASE (ACID PHOSPHOMONOESTERASE) (PHOSPHOMONOESTERASE) (GLYCEROPHOSPHATASE) 	18	0	0	18	0	1.0000	167.33	NE
Rv3311	-	hypothetical protein Rv3311 	17	0	0	17	0	0.9412	165.94	NE
Rv3312c	-	hypothetical protein Rv3312c 	18	0	0	18	0	1.0000	164.78	NE
Rv3312A	-	SECRETED PROTEIN ANTIGEN 	6	0	0	6	0	1.0000	304.33	NE
Rv3313c	add	adenosine deaminase 	13	0	0	13	0	0.9231	52.00	NE
Rv3314c	deoA	thymidine phosphorylase 	12	0	0	12	0	1.0000	124.75	NE
Rv3315c	cdd	cytidine deaminase 	5	0	0	5	0	1.0000	71.40	NE
Rv3316	sdhC	PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	6	0	0	6	0	1.0000	91.17	NE
Rv3317	sdhD	PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE) 	4	0	0	4	0	1.0000	106.00	NE
Rv3318	sdhA	succinate dehydrogenase flavoprotein subunit 	32	0	0	32	0	0.9375	80.23	NE
Rv3319	sdhB	succinate dehydrogenase iron-sulfur subunit 	8	0	0	8	0	0.7500	79.50	NE
Rv3320c	-	hypothetical protein Rv3320c 	6	0	0	6	0	1.0000	120.17	NE
Rv3321c	-	hypothetical protein Rv3321c 	3	0	0	3	0	0.6667	409.00	NE
Rv3322c	-	POSSIBLE METHYLTRANSFERASE 	8	0	0	8	0	0.8750	299.86	NE
Rv3323c	moaX	PROBABLE MOAD-MOAE FUSION PROTEIN MOAX 	15	0	0	15	0	0.9333	229.07	NE
Rv3324c	moaC	molybdenum cofactor biosynthesis protein C 	10	0	0	10	0	1.0000	204.80	NE
Rv3325	-	PROBABLE TRANSPOSASE 	5	0	0	5	0	1.0000	184.60	NE
Rv3326	-	PROBABLE TRANSPOSASE 	25	0	0	25	0	1.0000	194.12	NE
Rv3327	-	PROBABLE TRANSPOSASE FUSION PROTEIN 	20	0	0	20	0	1.0000	187.70	NE
Rv3328c	sigJ	RNA polymerase sigma factor SigJ 	12	0	0	12	0	1.0000	91.58	NE
Rv3329	-	hypothetical protein Rv3329 	22	0	0	22	0	1.0000	152.55	NE
Rv3330	dacB1	PROBABLE PENICILLIN-BINDING PROTEIN DACB1 (D-ALANYL-D-ALANINE CARBOXYPEPTIDASE) (DD-PEPTIDASE) (DD-CARBOXYPEPTIDASE) (PBP) (DD-TRANSPEPTIDASE) (SERINE-TYPE D-ALA-D-ALA CARBOXYPEPTIDASE) (D-AMINO ACID HYDROLASE) 	20	0	0	20	0	0.9500	167.32	NE
Rv3331	sugI	PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI 	25	0	0	25	0	0.9200	103.35	NE
Rv3332	nagA	PROBABLE N-ACETYLGLUCOSAMINE-6-PHOSPHATE DEACETYLASE NAGA (GLCNAC 6-P DEACETYLASE) 	6	0	0	6	0	1.0000	55.17	NE
Rv3333c	-	HYPOTHETICAL PROLINE RICH PROTEIN 	12	0	0	12	0	0.9167	165.73	NE
Rv3334	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY MERR-FAMILY) 	10	0	0	10	0	0.9000	135.56	NE
Rv3335c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	12	0	0	12	0	1.0000	67.00	NE
Rv3336c	trpS	tryptophanyl-tRNA synthetase 	16	0	14	2	0	0.1875	46.33	GD
Rv3337	-	hypothetical protein Rv3337 	9	0	2	7	0	0.7778	208.86	NE
Rv3338	-	hypothetical protein Rv3338 	5	0	0	5	0	0.8000	158.75	NE
Rv3339c	icd1	isocitrate dehydrogenase 	27	0	0	27	0	1.0000	156.56	NE
Rv3340	metC	O-acetylhomoserine aminocarboxypropyltransferase 	17	0	0	17	0	0.7059	37.58	NE
Rv3341	metX	homoserine O-acetyltransferase 	15	15	0	0	0	0.0667	1.00	ES
Rv3342	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	9	0	0	9	0	0.8889	107.38	NE
Rv3343c	PPE54	PPE FAMILY PROTEIN 	157	0	0	157	0	0.9172	159.09	NE
Rv3344c	PE_PGRS49	PE-PGRS FAMILY PROTEIN 	6	0	0	6	0	0.8333	45.60	NE
Rv3345c	PE_PGRS50	PE-PGRS FAMILY PROTEIN 	48	0	0	48	0	0.8542	67.37	NE
Rv3346c	-	hypothetical protein Rv3346c 	4	0	0	0	4	1.0000	285.00	GA
Rv3347c	PPE55	PPE FAMILY PROTEIN 	121	0	0	19	102	0.9917	255.59	GA
Rv3348	-	PROBABLE TRANSPOSASE 	4	0	0	4	0	1.0000	85.75	NE
Rv3349c	-	PROBABLE TRANSPOSASE 	4	0	0	4	0	0.7500	218.33	NE
Rv3350c	PPE56	PPE FAMILY PROTEIN 	130	0	0	130	0	0.9538	239.40	NE
Rv3351c	-	hypothetical protein Rv3351c 	15	0	0	15	0	1.0000	317.67	NE
Rv3352c	-	POSSIBLE OXIDOREDUCTASE 	2	0	0	2	0	1.0000	88.50	NE
Rv3353c	-	hypothetical protein Rv3353c 	4	0	0	4	0	1.0000	133.75	NE
Rv3354	-	hypothetical protein Rv3354 	7	0	0	7	0	1.0000	202.71	NE
Rv3355c	-	hypothetical protein Rv3355c 	5	0	2	3	0	0.8000	49.50	NE
Rv3356c	folD	PROBABLE BIFUNCTIONAL PROTEIN FOLD: METHYLENETETRAHYDROFOLATE DEHYDROGENASE + METHENYLTETRAHYDROFOLATE CYCLOHYDROLASE 	9	0	9	0	0	0.1111	5.00	GD
Rv3357	-	hypothetical protein Rv3357 	5	0	0	5	0	1.0000	166.80	NE
Rv3358	-	hypothetical protein Rv3358 	4	0	0	4	0	1.0000	182.00	NE
Rv3359	-	POSSIBLE OXIDOREDUCTASE 	19	0	0	19	0	1.0000	187.63	NE
Rv3360	-	hypothetical protein Rv3360 	3	0	0	3	0	1.0000	200.00	NE
Rv3361c	-	hypothetical protein Rv3361c 	6	0	0	6	0	0.8333	112.00	NE
Rv3362c	-	PROBABLE ATP/GTP-BINDING PROTEIN 	7	0	0	7	0	0.8571	75.83	NE
Rv3363c	-	hypothetical protein Rv3363c 	8	0	0	8	0	0.8750	133.14	NE
Rv3364c	-	hypothetical protein Rv3364c 	5	0	0	5	0	1.0000	103.60	NE
Rv3365c	-	hypothetical protein Rv3365c 	33	0	0	33	0	1.0000	128.06	NE
Rv3366	spoU	PROBABLE tRNA/rRNA METHYLASE SPOU (tRNA/rRNA METHYLTRANSFERASE) 	7	0	0	7	0	0.8571	178.83	NE
Rv3367	PE_PGRS51	PE-PGRS FAMILY PROTEIN 	24	0	0	24	0	0.9167	104.59	NE
Rv3368c	-	POSSIBLE OXIDOREDUCTASE 	9	0	0	9	0	1.0000	145.00	NE
Rv3369	-	hypothetical protein Rv3369 	7	0	0	7	0	1.0000	114.29	NE
Rv3370c	dnaE2	error-prone DNA polymerase 	35	0	0	35	0	0.9714	76.82	NE
Rv3371	-	hypothetical protein Rv3371 	23	0	0	23	0	0.8261	64.63	NE
Rv3372	otsB2	POSSIBLE TREHALOSE 6-PHOSPHATE PHOSPHATASE OTSB2 (TREHALOSE-PHOSPHATASE) (TPP) 	9	9	0	0	0	0.0000	0.00	ES
Rv3373	echA18	PROBABLE ENOYL-CoA HYDRATASE ECHA18 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	3	0	0	3	0	1.0000	97.00	NE
Rv3374	echA18.1	PROBABLE ENOYL-CoA HYDRATASE (FRAGMENT) ECHA18.1 (ENOYL HYDRASE) (UNSATURATED ACYL-CoA HYDRATASE) (CROTONASE) 	3	0	0	3	0	1.0000	77.67	NE
Rv3375	amiD	PROBABLE AMIDASE AMID (ACYLAMIDASE) (ACYLASE) 	22	0	0	22	0	0.9091	80.65	NE
Rv3376	-	hypothetical protein Rv3376 	9	0	0	9	0	1.0000	145.11	NE
Rv3377c	-	POSSIBLE CYCLASE 	59	0	0	59	0	0.9153	100.98	NE
Rv3378c	-	hypothetical protein Rv3378c 	40	0	0	40	0	0.8250	62.24	NE
Rv3379c	dxs2	1-deoxy-D-xylulose-5-phosphate synthase 	35	0	0	35	0	0.9714	125.35	NE
Rv3380c	-	PROBABLE TRANSPOSASE 	23	0	0	23	0	1.0000	194.96	NE
Rv3381c	-	PROBABLE TRANSPOSASE 	5	0	0	5	0	1.0000	158.60	NE
Rv3382c	lytB1	PROBABLE LYTB-RELATED PROTEIN LYTB1 	12	0	0	12	0	1.0000	181.00	NE
Rv3383c	idsB	POSSIBLE POLYPRENYL SYNTHETASE IDSB (POLYPRENYL TRANSFERASE) (POLYPRENYL DIPHOSPHATE SYNTHASE) 	19	0	0	19	0	0.9474	138.44	NE
Rv3384c	-	hypothetical protein Rv3384c 	3	0	0	3	0	1.0000	166.00	NE
Rv3385c	-	hypothetical protein Rv3385c 	3	0	0	3	0	1.0000	91.33	NE
Rv3386	-	POSSIBLE TRANSPOSASE 	12	0	0	12	0	0.8333	131.50	NE
Rv3387	-	POSSIBLE TRANSPOSASE 	7	0	0	7	0	1.0000	182.71	NE
Rv3388	PE_PGRS52	PE-PGRS FAMILY PROTEIN 	20	0	0	20	0	0.9000	176.83	NE
Rv3389c	-	POSSIBLE DEHYDROGENASE 	10	0	0	10	0	1.0000	219.40	NE
Rv3390	lpqD	PROBABLE CONSERVED LIPOPROTEIN LPQD 	12	0	0	12	0	1.0000	473.75	NE
Rv3391	acrA1	short chain dehydrogenase 	36	0	0	36	0	1.0000	87.92	NE
Rv3392c	cmaA1	CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE 1 CMAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) (CYCLOPROPANE MYCOLIC ACID SYNTHASE 1) 	13	0	0	13	0	0.9231	62.00	NE
Rv3393	iunH	PROBABLE NUCLEOSIDE HYDROLASE IUNH (PURINE NUCLEOSIDASE) 	10	0	0	10	0	1.0000	147.60	NE
Rv3394c	-	hypothetical protein Rv3394c 	16	0	0	16	0	0.9375	81.60	NE
Rv3395c	-	hypothetical protein Rv3395c 	4	0	0	4	0	1.0000	119.25	NE
Rv3395A	-	PROBABLE MEMBRANE PROTEIN 	11	0	0	11	0	1.0000	130.09	NE
Rv3396c	guaA	bifunctional GMP synthase/glutamine amidotransferase protein 	17	0	16	1	0	0.2941	12.40	GD
Rv3397c	phyA	PROBABLE PHYTOENE SYNTHASE PHYA 	20	0	0	20	0	0.8500	82.76	NE
Rv3398c	idsA1	PROBABLE MULTIFUNCTIONAL GERANYLGERANYL PYROPHOSPHATE SYNTHETASE IDSA1 (GGPP SYNTHETASE) (GGPPSASE) (GERANYLGERANYL DIPHOSPHATE SYNTHASE): DIMETHYLALLYLTRANSFERASE (PRENYLTRANSFERASE) (GERANYL-DIPHOSPHATE SYNTHASE) + GERANYLTRANSTRANSFERASE (FARNESYL-DIPHOSPHATE SYNTHASE) (FARNESYL-PYROPHOSPHATE SYNTHETASE) (FARNESYL DIPHOSPHATE SYNTHETASE) (FPP SYNTHETASE) + FARNESYLTRANSTRANSFERASE (GERANYLGERANYL-DIPHOSPHATE SYNTHASE) 	11	0	0	11	0	0.9091	67.40	NE
Rv3399	-	hypothetical protein Rv3399 	19	0	0	19	0	0.9474	94.50	NE
Rv3400	-	PROBABLE HYDROLASE 	15	0	0	15	0	1.0000	142.80	NE
Rv3401	-	hypothetical protein Rv3401 	36	0	0	36	0	1.0000	139.75	NE
Rv3402c	-	hypothetical protein Rv3402c 	28	0	0	28	0	1.0000	236.43	NE
Rv3403c	-	hypothetical protein Rv3403c 	26	0	0	26	0	1.0000	282.27	NE
Rv3404c	-	hypothetical protein Rv3404c 	11	0	0	11	0	1.0000	276.18	NE
Rv3405c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	9	0	0	9	0	1.0000	113.56	NE
Rv3406	-	PROBABLE DIOXYGENASE 	17	0	0	17	0	1.0000	165.53	NE
Rv3407	-	hypothetical protein Rv3407 	3	0	0	3	0	1.0000	193.67	NE
Rv3408	-	hypothetical protein Rv3408 	9	0	0	9	0	1.0000	419.56	NE
Rv3409c	choD	PROBABLE CHOLESTEROL OXIDASE PRECURSOR CHOD (CHOLESTEROL-O2 OXIDOREDUCTASE) 	22	0	0	22	0	1.0000	194.50	NE
Rv3410c	guaB3	inositol-5-monophosphate dehydrogenase 	14	0	0	14	0	0.8571	17.58	NE
Rv3411c	guaB2	inositol-5-monophosphate dehydrogenase 	16	14	0	2	0	0.1250	66.50	ES
Rv3412	-	hypothetical protein Rv3412 	9	0	0	9	0	1.0000	124.67	NE
Rv3413c	-	HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN 	7	0	0	7	0	1.0000	137.57	NE
Rv3414c	sigD	RNA polymerase sigma factor SigD 	10	0	0	10	0	1.0000	101.20	NE
Rv3415c	-	hypothetical protein Rv3415c 	11	0	0	11	0	0.9091	169.20	NE
Rv3416	whiB3	TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB3 	5	0	0	5	0	1.0000	229.20	NE
Rv3417c	groEL	chaperonin GroEL 	16	0	0	16	0	0.8125	108.85	NE
Rv3418c	groES	co-chaperonin GroES 	5	0	5	0	0	0.2000	9.00	GD
Rv3419c	gcp	O-sialoglycoprotein endopeptidase 	12	0	0	12	0	1.0000	48.25	NE
Rv3420c	rimI	PROBABLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMI (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S18) 	11	0	0	11	0	1.0000	69.36	NE
Rv3421c	-	hypothetical protein Rv3421c 	12	0	0	12	0	0.9167	44.09	NE
Rv3422c	-	hypothetical protein Rv3422c 	6	0	0	6	0	0.8333	15.60	NE
Rv3423c	alr	alanine racemase 	21	20	0	1	0	0.0476	64.00	ES
Rv3424c	-	hypothetical protein Rv3424c 	10	0	0	10	0	1.0000	93.00	NE
Rv3425	PPE57	PPE FAMILY PROTEIN 	23	0	0	23	0	1.0000	168.52	NE
Rv3426	PPE58	PPE FAMILY PROTEIN 	25	0	0	25	0	0.9600	56.00	NE
