ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv3158,nuoN,NADH dehydrogenase subunit N ,32,32,True,0.3658972632885133,0.02087098338953053,0.193985960219267,0.054614062304277025,-0.1719113030692463,5.093901484525583e-07,131.5822873908543,142.16875,NE,NE
Rv3159c,PPE53,PPE FAMILY PROTEIN ,27,25,True,-0.13195350910084155,0.5165965523986291,-0.20818434426701818,0.05888211233043684,-0.07623083516617662,0.06315272768546996,66.38951420839832,75.22592592592594,NE,NE
Rv3160c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,8,6,True,-0.45375052446862735,0.18584182288654694,-0.24117800533363412,0.2534559529915812,0.21257251913499323,0.16269851464354032,49.4708977255099,47.8875,NE,NE
Rv3161c,-,POSSIBLE DIOXYGENASE ,24,22,True,-0.08964174191207896,0.6931302261877491,-0.12489659234436891,0.3105812673728883,-0.035254850432289944,0.5168880642403265,64.15917895449864,89.33333333333333,NE,NE
Rv3162c,-,POSSIBLE INTEGRAL MEMBRANE PROTEIN ,6,5,True,-0.35437757717169743,0.3953480242169864,-0.2204367095993472,0.3756926809676704,0.13394086757235024,0.557436600959801,46.175919606460944,123.36666666666667,NE,NE
Rv3163c,-,POSSIBLE CONSERVED SECRETED PROTEIN ,15,13,True,-0.11265882997757376,0.6939971767010445,-0.0016165238971846767,0.9923726964640062,0.11104230608038908,0.15307690252685427,78.59295885713468,105.24666666666667,NE,NE
Rv3164c,moxR3,PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR3 ,13,12,True,-0.2024624698092396,0.4864615581309539,-0.37017499752683075,0.01693594724200366,-0.16771252771759115,0.05784021796234498,70.3859509321091,67.82307692307693,GD,NE
Rv3165c,-,hypothetical protein Rv3165c ,5,5,True,-0.16901932629698557,0.737873024642903,-0.4681576184233818,0.06807865761979827,-0.29913829212639625,0.2503047661790072,55.03546462325246,65.03999999999999,NE,NE
Rv3166c,-,hypothetical protein Rv3166c ,15,15,True,-0.2105154693165454,0.4322932847317874,-0.20800420270251072,0.17276589103047615,0.002511266614034696,0.980929810336567,59.23682928713039,71.1,NE,NE
Rv3167c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,9,9,True,-0.330236156848787,0.3292702186858799,-0.0304861036402634,0.8921282042583788,0.2997500532085236,0.024731121912241784,25.504737551561988,37.96666666666667,NE,NE
Rv3168,-,hypothetical protein Rv3168 ,20,19,True,-0.5703409062860303,0.0030880005534267728,-0.6745028000939386,4.926219443823341e-09,-0.1041618938079083,0.06294230187069987,18.24042704491659,22.335,GD,NE
Rv3169,-,hypothetical protein Rv3169 ,20,19,True,-0.11359564058820576,0.6383743243126794,-0.05869047057250815,0.6845494267289723,0.05490517001569761,0.3775192352797445,50.99859331461618,64.495,NE,NE
Rv3170,aofH,PROBABLE FLAVIN-CONTAINING MONOAMINE OXIDASE AOFH (AMINE OXIDASE) (MAO) ,17,13,True,-0.6872061484149982,0.000810474168113134,-0.5292235012326543,4.1696471092557666e-05,0.1579826471823439,0.016431312669979197,22.631920343247216,26.16470588235294,GD,NE
Rv3171c,hpx,POSSIBLE NON-HEME HALOPEROXIDASE HPX ,14,13,True,-0.07238205429628176,0.8100158843167214,-0.07010426880334455,0.6847339624831192,0.0022777854929372093,0.9824939013573304,65.39268566398883,86.18571428571427,NE,NE
Rv3172c,-,hypothetical protein Rv3172c ,18,18,True,0.18769273401830217,0.444048596941362,0.06695295685990685,0.6609127741661175,-0.12073977715839532,0.05316491266875315,83.46572826598391,119.07222222222221,NE,NE
Rv3173c,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) ,7,6,True,-0.4414594246278529,0.23631103024648803,-0.6392852861380006,0.0019587752826513193,-0.1978258615101477,0.2685329842253951,46.386452836310646,34.34285714285714,GD,NE
Rv3174,-,short chain dehydrogenase ,13,12,True,-0.2954300823562752,0.28916575073836864,-0.22220280575055992,0.17433270199863912,0.07322727660571529,0.4638044399518409,38.066730294034556,58.92307692307691,NE,NE
Rv3175,-,amidase ,22,20,True,-0.19034569128719442,0.38048997609114293,-0.3041651324236092,0.010172451920650678,-0.11381944113641479,0.022993511240858966,72.19567037956732,77.66363636363636,GD,NE
Rv3176c,mesT,PROBABLE EPOXIDE HYDROLASE MEST (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,15,14,True,0.13486172398165835,0.6278674741379398,0.08777172832622038,0.5954643943034607,-0.04708999565543798,0.6034350064075975,67.26937854438947,97.07999999999998,NE,NE
Rv3177,-,POSSIBLE PEROXIDASE (NON-HAEM PEROXIDASE) ,8,8,True,-0.06880036218997858,0.8655295714410519,-0.014778651213715282,0.9523787130800366,0.05402171097626329,0.7653429200001777,40.83361075012344,76.9,NE,NE
Rv3178,-,hypothetical protein Rv3178 ,8,8,True,0.08895907573682896,0.8232928066192275,-0.016710408586503668,0.9460460930568831,-0.10566948432333262,0.5289460391932421,48.020195990884986,76.8625,NE,NE
Rv3179,-,hypothetical protein Rv3179 ,15,15,True,0.5971897734060949,0.008479142779475129,0.30037134400479015,0.0401006951221233,-0.29681842940130476,0.000166040671781275,225.60185656405727,229.7133333333333,GA,NE
Rv3180c,-,HYPOTHETICAL ALANINE RICH PROTEIN ,6,6,True,0.14439011357576137,0.7523586107738629,0.13671467866033274,0.6002647905206775,-0.0076754349154286305,0.9771575444845683,30.902790441816933,66.78333333333333,NE,NE
Rv3181c,-,hypothetical protein Rv3181c ,6,5,True,-0.7167746319168926,0.05515930582624199,-0.9359884151609057,1.6164885774419775e-05,-0.21921378324401308,0.3056621290833944,39.06772961663563,20.21666666666667,GD,NE
Rv3182,-,hypothetical protein Rv3182 ,1,1,True,0.10353461939073069,0.9314890057192617,-0.011612841940057282,0.9872718837831936,-0.11514746133078797,,38.73440987718658,49.7,NE,Uncertain
Rv3183,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,3,3,True,0.2793952630816012,0.6598395564457268,0.16919212553270677,0.6491387699373417,-0.11020313754889441,0.8310295361217385,46.30838649528234,124.30000000000001,NE,NE
Rv3184,-,PROBABLE TRANSPOSASE ,4,4,True,0.2906068492203256,0.5881585101104496,0.2696773002640554,0.37893707612943023,-0.020929548956270194,0.9588353082507189,105.78056832124771,175.10000000000002,NE,NE
Rv3185,-,PROBABLE TRANSPOSASE ,25,25,True,0.3409845280778432,0.06400511932086225,0.12643167925406207,0.29454254347181585,-0.21455284882378112,1.913685493386653e-06,159.5138163546538,165.976,NE,NE
Rv3186,-,PROBABLE TRANSPOSASE ,4,4,True,0.3439599783920033,0.5149452965244067,0.323030429435731,0.28288469220406487,-0.020929548956272304,0.9588353082507189,121.32458963973556,183.7,NE,NE
Rv3187,-,PROBABLE TRANSPOSASE ,25,25,True,0.3646945394356179,0.045773164283900096,0.15014169061183646,0.20761978194454697,-0.21455284882378145,1.913685493386653e-06,183.63402910920522,174.09599999999998,NE,NE
Rv3188,-,hypothetical protein Rv3188 ,7,7,True,0.26194500572272217,0.5114605268731178,0.3963926570444116,0.06726298380458413,0.13444765132168945,0.47866655116032736,52.86369583928633,158.00000000000003,NE,NE
Rv3189,-,hypothetical protein Rv3189 ,9,9,True,0.5451554098157443,0.07737498560571174,0.3544525174238098,0.06274150734237123,-0.1907028923919345,0.15384039455943171,177.32446791001206,161.67777777777778,NE,NE
Rv3190c,-,hypothetical protein Rv3190c ,23,23,True,0.37658503413040834,0.04830487631806759,0.3435197942048893,0.0026514361964471507,-0.03306523992551902,0.5671836782280186,150.97458237789334,181.70869565217393,GA,NE
Rv3191c,-,PROBABLE TRANSPOSASE ,19,19,True,0.4677245485141799,0.0233522888652723,0.3205302598634302,0.012125083201323767,-0.14719428865074968,0.011748680998440153,126.83259634759476,149.5157894736842,GA,NE
Rv3192,-,CONSERVED HYPOTHETICAL ALANINE AND PROLINE-RICH PROTEIN ,4,4,True,0.08698226996271,0.8821254471611791,0.1991144166537308,0.5255426433831969,0.11213214669102081,0.7646183736537957,31.92804947671954,60.675,NE,NE
Rv3193c,-,hypothetical protein Rv3193c ,83,77,True,-0.791201196606219,2.518677359844558e-21,-0.803377708498259,7.078130642258207e-50,-0.012176511892039943,0.4193197119622761,10.946934526066254,11.268674698795182,GD,NE
Rv3194c,-,POSSIBLE CONSERVED SECRETED PROTEIN ,16,16,True,0.5385592970819992,0.015785306429908438,0.5389266997588577,5.205293188921037e-05,0.0003674026768584193,0.9965955678416822,115.25049832669646,156.375,GA,NE
Rv3195,-,hypothetical protein Rv3195 ,17,17,True,0.13953046588016732,0.5924629835196705,0.3498782624439589,0.009203244109035802,0.2103477965637916,0.0014766120062388894,94.82520536894151,123.34117647058822,GA,NE
Rv3196,-,hypothetical protein Rv3196 ,9,9,True,0.43233086392633413,0.18043416696705727,0.5609915690126208,0.002078111788374885,0.1286607050862867,0.36101189272821843,96.94986316015978,160.56666666666666,GA,NE
Rv3196A,-,hypothetical protein Rv3196A ,2,2,True,0.6287760603262427,0.38272201906499265,0.5693217688967187,0.17225992408793825,-0.059454291429523964,0.9460279089272658,125.94538172382627,190.4,NE,NE
Rv3197,-,PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER ,19,19,True,0.09983505943979781,0.6950360989229545,0.2860157614509641,0.026583237520819793,0.18618070201116627,0.001442489940390935,87.02175230900274,124.16842105263157,GA,NE
Rv3197A,whiB7,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7 ,5,5,True,-0.023168226920412385,0.966584643605212,0.17473756191160772,0.5343626280858076,0.1979057888320201,0.4675066103783942,87.92535301960079,96.46,NE,NE
Rv3198c,uvrD2,PROBABLE ATP-DEPENDENT DNA HELICASE II UVRD2 ,35,13,False,,,,,,,,41.645714285714284,ES/ESD,ESD
Rv3198A,-,POSSIBLE GLUTAREDOXIN PROTEIN ,7,7,True,0.38088249372528304,0.3189823611599847,0.3129984788350912,0.16000932814109622,-0.06788401489019186,0.7438270106700634,139.07750805578766,294.84285714285716,NE,NE
Rv3199c,nudC,NADH pyrophosphatase ,8,8,True,0.24178703157199846,0.5178155586059408,0.29454968811884547,0.15718005323411416,0.052762656546847,0.7710069418781353,87.25398433036982,143.3375,NE,NE
Rv3200c,-,POSSIBLE TRANSMEMBRANE CATION TRANSPORTER ,17,16,True,0.1673985541267213,0.513322340156983,0.13680225312720326,0.353539024728666,-0.030596300999518045,0.7134423060479195,99.57597578902475,111.15882352941175,NE,NE
Rv3201c,-,PROBABLE ATP-DEPENDENT DNA HELICASE ,48,45,True,-0.19247441295904616,0.167374983930413,0.00547809457631329,0.9547111923447011,0.19795250753535945,0.0,39.70808901878293,65.17083333333333,NE,NE
Rv3202c,-,POSSIBLE ATP-DEPENDENT DNA HELICASE ,29,28,True,-0.09405474240615765,0.6397579776057842,-0.06959196603099892,0.5531363225271163,0.02446277637515873,0.5984128143690334,71.57490389245392,96.60344827586205,NE,NE
Rv3203,lipV,POSSIBLE LIPASE LIPV ,13,12,True,-0.08040617162661982,0.7976506989127566,-0.08564467784754189,0.6310399648411646,-0.005238506220922062,0.965632302222007,50.819502425054424,70.94615384615385,NE,NE
Rv3204,-,POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE) ,4,4,True,-0.13101349734889028,0.8163439737120866,-0.27828435729563317,0.359770066516915,-0.14727085994674288,0.6892515379139611,56.3702951633641,30.575000000000003,NE,NE
Rv3205c,-,hypothetical protein Rv3205c ,15,15,True,-0.042044674555455276,0.8886540539618903,-0.19301367625875582,0.20960609540430736,-0.15096900170330055,0.04615031080887609,84.16032673207765,71.66666666666669,NE,NE
Rv3206c,moeB1,molybdopterin biosynthesis-like protein MoeZ ,25,4,False,,,,,,,,40.836000000000006,ES/ESD,ES
Rv3207c,-,hypothetical protein Rv3207c ,18,18,True,0.17597236443566067,0.47696958335267864,0.14733970471003507,0.2992084269356927,-0.028632659725625592,0.7163848013307785,108.9009366059514,119.5388888888889,NE,NE
Rv3208,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,9,7,True,-0.8097824386453275,0.005195272549071964,-0.6699955815308589,0.00017770030705261666,0.1397868571144686,0.3136984372502504,29.38980782249495,17.977777777777778,GD,NE
Rv3208A,TB9.4,hypothetical protein Rv3208A ,6,6,True,0.15004645337453676,0.7449970285050899,0.07978857856531903,0.7677048405620066,-0.07025787480921773,0.7732927401322287,83.24790085718604,74.83333333333333,NE,NE
Rv3209,-,CONSERVED HYPOTHETICAL THREONIN AND PROLINE RICH PROTEIN ,10,10,True,0.3740934225500274,0.22852900154184363,0.2718788581092664,0.14328261327104413,-0.10221456444076105,0.4294198530307309,120.14976890639473,164.78000000000003,NE,NE
Rv3210c,-,hypothetical protein Rv3210c ,11,11,True,0.23964429255076825,0.44461315232430126,0.15811325789240127,0.3910515175582434,-0.08153103465836697,0.493751495409006,151.35008319369015,137.31818181818178,NE,NE
Rv3211,rhlE,PROBABLE ATP-DEPENDENT RNA HELICASE RHLE ,25,23,True,-0.8966090721023736,1.8048330907823215e-08,-0.9265413982599354,2.1793015586449646e-20,-0.029932326157561806,0.5733897041614193,11.82030651963728,9.148000000000001,GD,GD
Rv3212,-,CONSERVED HYPOTHETICAL ALANINE VALINE RICH PROTEIN ,21,18,True,-1.1041800389295373,2.5092705399327334e-06,-1.1424084476805068,4.8510662528740175e-15,-0.038228408750969445,0.7471847550108655,25.11415254550438,5.7749999999999995,GD,GD
Rv3213c,-,POSSIBLE SOJ/PARA-RELATED PROTEIN ,12,12,True,0.3952247744057791,0.15216575125685425,0.4732250088358168,0.0027591934996014505,0.07800023443003773,0.4718875514117255,94.95091335694532,149.81666666666666,GA,NE
Rv3214,gpm2,POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM) ,12,10,True,-0.2809314712292879,0.33921405598325616,-0.1430680492087403,0.42128889954728227,0.1378634220205476,0.16187768626755303,37.059644656478945,55.291666666666664,NE,NE
Rv3215,entC,isochorismate synthase ,16,11,True,-1.529544800254568,2.6027030290107192e-15,-1.5460875327245012,8.007225691013456e-36,-0.016542732469933208,0.8593120374738092,9.222929048275859,0.9875,GD,GD
Rv3216,-,POSSIBLE ACETYLTRANSFERASE ,5,5,True,0.467751250648771,0.2995786937300449,0.000695617453564759,0.9983910565451628,-0.4670556331952062,0.07847303910137822,314.3209961509535,222.98000000000002,NE,Uncertain
Rv3217c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,4,4,True,0.6192078199718424,0.20408795018458717,0.45918821790522096,0.11552788843497816,-0.1600196020666214,0.6617639807622507,154.29467523572836,212.75,NE,NE
Rv3218,-,hypothetical protein Rv3218 ,18,18,True,0.11267774987522608,0.6639979550349009,0.11224536969963507,0.4424572986219942,-0.00043238017559101005,0.9959120910293575,73.2572557020405,97.62222222222222,NE,NE
Rv3219,whiB1,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB1 ,4,1,False,,,,,,,,0.275,Uncertain,GD
Rv3220c,-,PROBABLE TWO COMPONENT SENSOR KINASE ,22,21,True,-0.11569707815888333,0.6164935798259281,-0.09359582590200397,0.48122343984049576,0.022101252256879367,0.734299237440823,45.04995149695374,53.67727272727273,NE,NE
Rv3221c,TB7.3,hypothetical protein Rv3221c ,3,2,True,-0.9532650754019811,0.07443012851049703,-0.5463388804677761,0.10356420572714964,0.406926194934205,0.4009209497218705,48.97456816306686,56.96666666666667,NE,Uncertain
Rv3221A,-,POSSIBLE ANTI-SIGMA FACTOR ,3,2,True,-0.2151520551794352,0.8487610364104532,0.3177595919358233,0.6223468228837941,0.5329116471152585,,62.8309747798057,23.6,NE,Uncertain
Rv3222c,-,hypothetical protein Rv3222c ,7,0,False,,,,,,,,0.0,ES/ESD,ES
Rv3223c,sigH,RNA polymerase sigma factor RpoE ,15,15,True,0.2680775046195068,0.3029841737400986,0.29020180994311034,0.048229476866043064,0.022124305323603544,0.8202386003095052,105.44630119615674,127.94666666666666,GA,NE
Rv3224,-,short chain dehydrogenase ,15,15,True,0.5705232575711813,0.012905447457742893,0.411652597699351,0.0036868922133492395,-0.1588706598718303,0.03550585248567437,266.35259188453836,290.2933333333333,GA,NE
Rv3224A,-,hypothetical protein Rv3224A ,3,3,True,0.18383070884348046,0.7749151410740289,0.43508668235047526,0.20461157496873433,0.2512559735069948,0.6149269432497372,52.383538713223636,61.46666666666667,NE,NE
Rv3224B,-,hypothetical protein Rv3224B ,3,3,True,0.13784075392092837,0.8327966439198077,0.451655938465579,0.18496054878263285,0.3138151845446506,0.5220975985469363,34.77297376716019,74.63333333333334,NE,NE
Rv3225c,-,POSSIBLE TRANSFERASE ,29,29,True,0.2526821882650335,0.1557007204405151,0.4084236757405629,3.5218850162962375e-05,0.15574148747552935,2.874462565386937e-05,73.19062518168772,123.88965517241378,GA,NE
Rv3226c,-,hypothetical protein Rv3226c ,6,6,True,0.5431345382971186,0.16782199358937866,0.3128604052327878,0.19610216249498486,-0.23027413306433075,0.2779323113633333,185.55460074597624,193.16666666666663,NE,NE
Rv3227,aroA,3-phosphoshikimate 1-carboxyvinyltransferase ,8,1,False,,,,,,,,0.225,ES/ESD,ES
Rv3228,-,hypothetical protein Rv3228 ,9,9,True,-0.2949333741434728,0.4539749502148026,-0.3570259689047763,0.1044103969162108,-0.062092594761303466,0.7653429200001777,30.789722506793662,23.800000000000004,NE,NE
Rv3229c,-,POSSIBLE LINOLEOYL-CoA DESATURASE (DELTA(6)-DESATURASE) ,25,25,True,0.5989094219676161,0.0003681680144663957,0.418351594644541,9.301932426208399e-05,-0.18055782732307507,3.996482209953894e-05,220.06953574064258,242.8,GA,NE
Rv3230c,-,HYPOTHETICAL OXIDOREDUCTASE ,16,15,True,0.2838718581565384,0.2519894722014159,0.2792625358234101,0.04992619174668397,-0.0046093223331283295,0.9618087968930881,115.3413766180103,169.73125,GA,NE
Rv3231c,-,hypothetical protein Rv3231c ,6,6,True,0.6314354826654819,0.09799876952394461,0.33932869376560654,0.15800178694958653,-0.29210678889987535,0.1644210064079438,280.5798675138008,222.33333333333334,NE,GA
Rv3232c,pvdS,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN PVDS (PROBABLE RNA POLYMERASE SIGMA FACTOR) ,24,24,True,0.6829305798524328,5.3128663390010246e-05,0.33688612838562265,0.002587693137903253,-0.3460444514668101,5.574489828075179e-11,323.38350860117765,285.6791666666667,GA,GA
Rv3233c,-,hypothetical protein Rv3233c ,13,13,True,0.5872921595056713,0.017686402175660688,0.4337259103163132,0.004432469585092691,-0.15356624918935807,0.08413327006938615,210.98509845929473,223.4615384615385,GA,GA
Rv3234c,-,hypothetical protein Rv3234c ,18,18,True,0.4049865491102355,0.0616470959143815,0.38055215217508803,0.003234308192055554,-0.024434396935147484,0.7579340586006932,201.35758374760155,256.2944444444445,GA,GA
Rv3235,-,HYPOTHETICAL ALANINE ARGININE PROLINE RICH PROTEIN ,6,6,True,0.0065390982832524164,0.9887514557277192,0.047110235913682,0.8658772883468334,0.040571137630429584,0.8744925207992986,67.91767741536002,91.01666666666667,NE,NE
Rv3236c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN ,15,15,True,0.09331195382009413,0.7477085966976378,0.17594310575314606,0.2540559458312475,0.08263115193305193,0.31028486371681385,97.48165091933419,135.25333333333333,NE,NE
Rv3237c,-,hypothetical protein Rv3237c ,8,8,True,0.07839052209834732,0.8438903747805292,0.36838827681307534,0.06915198816339155,0.289997754714728,0.05552410866683112,76.26036701709994,94.32499999999999,NE,NE
Rv3238c,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,21,21,True,0.6321006676312299,0.0005975221326083918,0.41914096762583836,0.00036467193597165815,-0.2129597000053915,6.757814990215538e-05,328.74502866345654,280.6666666666667,GA,NE
Rv3239c,-,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN ,56,56,True,0.4393375290733455,7.493974305974947e-05,0.3713128953498878,9.475883336797317e-08,-0.06802463372345768,0.00020748363256171314,183.2779506090346,205.0,GA,GA
Rv3240c,secA1,preprotein translocase subunit SecA ,47,11,False,,,,,,,,2.7851063829787237,ES/ESD,ESD
Rv3241c,-,hypothetical protein Rv3241c ,12,12,True,0.622773857593718,0.015611496027979796,0.429273988730378,0.007056684795969186,-0.19349986886333997,0.04469377950812144,261.20670049322536,216.50833333333335,GA,GA
Rv3242c,-,hypothetical protein Rv3242c ,4,4,True,-0.2636864178820345,0.6250328885368791,0.1326461214019286,0.6813844495037074,0.3963325392839631,0.24139609029078343,25.164307590265967,38.87499999999999,NE,GA
Rv3243c,-,hypothetical protein Rv3243c ,4,4,True,-0.03234037404400454,0.9597836650846518,0.414224795503556,0.15899402233978285,0.44656516954756054,0.18981220918951613,16.96424195649599,79.72500000000001,NE,GA
Rv3244c,lpqB,PROBABLE CONSERVED LIPOPROTEIN LPQB ,21,8,False,,,,,,,,0.1619047619047619,ES/ESD,ES
Rv3245c,mtrB,TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB ,20,17,True,-1.283398222634074,0.012277581466416502,-1.6688798906741853,2.3056933913258855e-08,-0.3854816680401112,0.4294198530307309,1.9430596068215689,1.7,GD,GD
Rv3246c,mtrA,TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA ,11,1,False,,,,,,,,0.018181818181818184,ES/ESD,ES
Rv3247c,tmk,thymidylate kinase ,10,4,False,,,,,,,,0.25,Uncertain,ES
Rv3248c,sahH,S-adenosyl-L-homocysteine hydrolase ,23,3,False,,,,,,,,0.05217391304347826,ES/ESD,ES
Rv3249c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) ,13,13,True,-0.0629946348458718,0.8400518696004351,-0.015100499708896946,0.9367137438301752,0.04789413513697485,0.6549946346670402,82.08285182106,69.39230769230768,NE,NE
Rv3250c,rubB,PROBABLE RUBREDOXIN RUBB ,3,3,True,0.5938553994184439,0.30802472456837726,0.4820963007334063,0.1568259477411127,-0.11175909868503758,0.8291670047517127,160.09437396573753,155.5666666666667,NE,NE
Rv3251c,rubA,PROBABLE RUBREDOXIN RUBA ,5,5,True,0.6307599371855634,0.13796780529316263,0.5134682612412251,0.04314903969028127,-0.11729167594433831,0.6878159791714399,174.25565044101472,259.46000000000004,GA,NE
Rv3252c,alkB,PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN) ,30,30,True,0.5807872441850139,0.00013642698719879603,0.41384943923778233,1.9383397113583093e-05,-0.1669378049472316,4.15598097030727e-06,371.73262921735414,309.16333333333324,GA,GA
Rv3253c,-,POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN ,25,24,True,0.26092796535359464,0.17732458363256223,0.25570873772574515,0.02261995868283517,-0.005219227627849488,0.9333842795994736,155.28608224984674,171.39199999999997,GA,NE
Rv3254,-,hypothetical protein Rv3254 ,20,19,True,0.29776286858561274,0.16758622646518342,0.14057554219447507,0.29677120396392614,-0.15718732639113767,0.0043193616561277275,187.56826514710406,183.56,NE,NE
Rv3255c,manA,PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE) ,21,2,False,,,,,,,,0.047619047619047616,ES/ESD,ES
Rv3256c,-,hypothetical protein Rv3256c ,10,8,True,-0.2349368438711447,0.5039509408439985,-0.22565382427893438,0.25699801541210143,0.009283019592210312,0.9588353082507189,33.122708277280914,46.31111111111111,NE,NE
Rv3257c,manB,phosphomannomutase/phosphoglucomutase ,24,7,False,,,,,,,,0.1625,ES/ESD,ES
Rv3258c,-,hypothetical protein Rv3258c ,6,6,True,-0.35957525090306236,0.38778020459955,-0.5486316003412988,0.016098185337369744,-0.1890563494382364,0.3868054967150989,35.61537844050846,31.733333333333334,GD,NE
Rv3259,-,hypothetical protein Rv3259 ,3,3,True,0.549960711998488,0.3487501165306266,0.13111037019842042,0.7254037268858782,-0.4188503418000675,0.3879316913929301,116.94602581531745,153.86666666666667,NE,NE
Rv3260c,whiB2,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2 ,2,1,False,,,,,,,,0.25,Uncertain,ES
Rv3261,fbiA,PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA ,14,14,True,-0.44942153230772824,0.06889889858954731,-0.3650969876965262,0.014210334680988243,0.08432454461120203,0.3409694809034019,49.91161263257815,58.75714285714286,GD,NE
Rv3262,fbiB,F420-0--gamma-glutamyl ligase ,13,13,True,-0.4799442876525468,0.059350260718554704,-0.5276291491923756,0.00041954422552618767,-0.04768486153982876,0.6560828036701077,16.273348716312743,16.93846153846154,GD,NE
Rv3263,-,PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE) ,30,28,True,0.2888485592377618,0.08996965022091702,0.15410249664105394,0.15160111711284344,-0.13474606259670788,0.00015878743273032946,164.18898279658862,170.68333333333334,NE,NE
Rv3264c,manB,D-ALPHA-D-MANNOSE-1-PHOSPHATE GUANYLYLTRANSFERASE MANB (D-ALPHA-D-HEPTOSE-1-PHOSPHATE GUANYLYLTRANSFERASE) ,17,4,False,,,,,,,,3.347058823529412,ES/ESD,ES
Rv3265c,wbbL1,"PROBABLE dTDP-RHA:A-D-GlcNAc-DIPHOSPHORYL POLYPRENOL, A-3-L-RHAMNOSYL TRANSFERASE WBBL1 (ALPHA-L-RHAMNOSE-(1->3)-ALPHA-D-GlcNAc(1->P)-P-DECAPRENY L) ",17,4,False,,,,,,,,3.0588235294117645,ES/ESD,ES
Rv3266c,rmlD,dTDP-6-DEOXY-L-LYXO-4-HEXULOSE REDUCTASE RMLD (dTDP-RHAMNOSE MODIFICATION PROTEIN) (dTDP-RHAMNOSE BIOSYNTHESIS PROTEIN) (dTDP-RHAMNOSE SYNTHASE) ,17,4,False,,,,,,,,0.6764705882352942,ES/ESD,ES
Rv3267,-,CONSERVED HYPOTHETICAL PROTEIN (CPSA-RELATED PROTEIN) ,23,23,True,-0.006660031897032565,0.9773154900197357,0.07219633231460336,0.5884247976844222,0.07885636421163593,0.10965326403672754,65.71376402550463,89.54347826086955,NE,NE
Rv3268,-,hypothetical protein Rv3268 ,13,13,True,0.31496806371829694,0.2519894722014159,0.338691375988794,0.030270685747720273,0.023723312270497066,0.8328156945141704,78.13752317786849,118.22307692307696,GA,NE
Rv3269,-,hypothetical protein Rv3269 ,5,5,True,-0.1474356312869102,0.7661941755819773,0.1422396791395881,0.6234067107156431,0.2896753104264983,0.2661751156989369,36.25474466126153,77.67999999999998,NE,NE
