ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene(M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv3659c,-,hypothetical protein Rv3659c ,6,0,True,0.13796943700391032,0.7688069573038396,0.38879295224093385,0.15208223946764843,0.2508235152370235,0.27249941984019943,46.058668999467386,107.14999999999999,NE,NE
Rv3660c,-,hypothetical protein Rv3660c ,9,1,True,-0.13692137349874187,0.7241816940601348,0.29591832872499674,0.18389935336806817,0.4328397022237386,0.0036144874678959585,24.107058034261453,65.25555555555556,NE,NE
Rv3661,-,hypothetical protein Rv3661 ,17,0,True,0.3158718069670645,0.19609719039934806,0.2701505202821978,0.08567346845322925,-0.04572128668486669,0.5948123846627872,102.58149197756158,117.3,NE,NE
Rv3662c,-,hypothetical protein Rv3662c ,4,0,True,-1.0588859134400752,0.022242785002399533,-0.956081287529703,0.0016170612520760403,0.1028046259103722,0.8019187205603369,50.56380940867763,4.225,GD,NE
Rv3663c,dppD,PROBABLE DIPEPTIDE-TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER DPPD ,25,2,True,-0.4993399842919257,0.005266077666596532,-0.4545584187146782,0.00013688953618567196,0.044781565577247495,0.40546522066062335,23.295525295076555,33.300000000000004,GD,NE
Rv3664c,dppC,PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPC ,14,1,True,-0.6873961509106866,0.003862396521882879,-0.800771089801905,1.88188412704987e-07,-0.11337493889121841,0.21551465702451877,18.913037763069063,19.24285714285714,GD,NE
Rv3665c,dppB,PROBABLE DIPEPTIDE-TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER DPPB ,17,3,True,-0.4067679528467319,0.08092606824764463,-0.6233099321920037,1.1732433239655233e-05,-0.2165419793452718,0.0021374149244558454,30.006200109038094,35.65882352941177,GD,NE
Rv3666c,dppA,PROBABLE PERIPLASMIC DIPEPTIDE-BINDING LIPOPROTEIN DPPA ,23,3,True,-0.7581467883778842,1.6596447255650537e-05,-0.6962400914942626,4.606804797463564e-09,0.061906696883621604,0.2662119572565129,14.978938912047086,17.81304347826087,GD,NE
Rv3667,acs,acetyl-CoA synthetase ,40,2,True,0.1526156528234815,0.361585204607051,0.04247386313829385,0.7148787679273353,-0.11014178968518765,7.123516703296251e-05,112.34150332048482,118.05999999999999,NE,NE
Rv3668c,-,POSSIBLE PROTEASE ,9,1,True,-0.021231815046786385,0.9619272845885627,0.19246816380980303,0.40320221159798525,0.21369997885658942,0.13686557241103312,61.26219951403456,113.13333333333333,NE,NE
Rv3669,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,5,3,True,-0.9307079446167297,0.025116898890050397,-1.155117083061322,1.0460699420976198e-05,-0.22440913844459232,0.4395615317376148,46.50245977899827,58.4,GD,NE
Rv3670,ephE,POSSIBLE EPOXIDE HYDROLASE EPHE (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,16,2,True,-0.7393330511800443,0.0006784106470785883,-0.5626072131102307,0.00016074102437409283,0.17672583806981368,0.018547888199565436,16.82514652625475,21.53125,GD,NE
Rv3671c,-,POSSIBLE MEMBRANE-ASSOCIATED SERINE PROTEASE ,15,1,True,-0.47319587223708687,0.053530457095018885,-0.32971018915539463,0.04531091650454489,0.14348568308169224,0.07857455250607773,18.889403807252368,26.36666666666667,GD,NE
Rv3672c,-,hypothetical protein Rv3672c ,10,0,True,-0.07691669162835463,0.8350841488004054,0.19294794897925846,0.3747249662718375,0.26986464060761306,0.032853384174006114,32.8418086360803,65.6,NE,NE
Rv3673c,-,POSSIBLE MEMBRANE-ANCHORED THIOREDOXIN-LIKE PROTEIN (THIOL-DISULFIDE INTERCHANGE RELATED PROTEIN) ,7,4,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,NE
Rv3674c,nth,PROBABLE ENDONUCLEASE III NTH (DNA-(APURINIC OR APYRIMIDINIC SITE)LYASE) (AP LYASE) (AP ENDONUCLEASE CLASS I) (ENDODEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC)) (DEOXYRIBONUCLEASE (APURINIC OR APYRIMIDINIC)) ,12,1,True,-0.006562016170089611,0.9845736453300125,0.07580898525238,0.7219509974616168,0.08237100142246961,0.4846190092409384,107.39494572356575,116.27499999999998,NE,NE
Rv3675,-,POSSIBLE MEMBRANE PROTEIN ,7,0,True,0.6541133839046447,0.06963733783347734,0.49521970084380595,0.039441190774512566,-0.15889368306083873,0.4314765969280978,179.65069590346033,245.38571428571427,GA,NE
Rv3676,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY CRP/FNR-FAMILY) ,3,0,True,-0.6548470552082587,0.2719231747146929,-0.9387541834164261,0.008663475620531706,-0.28390712820816744,0.5975062192086934,106.1085641966918,56.13333333333333,GD,Uncertain
Rv3677c,-,POSSIBLE HYDROLASE ,12,1,True,-0.12903557108037372,0.6981408583270491,0.017411286422258834,0.9401028674518049,0.14644685750263256,0.16883828935679937,57.99192614808291,79.28333333333333,NE,NE
Rv3678c,-,hypothetical protein Rv3678c ,9,0,True,-0.010212050665268696,0.9796752563303273,0.2793763884833564,0.21148214325035833,0.2895884391486251,0.04187654418068238,53.517849558788484,100.41111111111111,NE,NE
Rv3678A,-,hypothetical protein Rv3678A ,3,0,True,0.6226516812230218,0.30085483649783984,0.24678817524666288,0.5501149908765042,-0.375863505976359,0.4772909238183575,116.43225356732968,184.36666666666667,NE,NE
Rv3679,-,PROBABLE ANION TRANSPORTER ATPASE ,15,1,True,-0.49307205929497616,0.043384622546716996,-0.4206817183127625,0.008559735875002712,0.07239034098221364,0.4290733993930717,22.832477695798843,29.673333333333332,GD,NE
Rv3680,-,PROBABLE ANION TRANSPORTER ATPASE ,20,1,True,-0.6364256511335263,0.0011285700535973598,-0.6099138189143337,2.8360781545133337e-06,0.02651183221919262,0.7333404684731283,21.37444258194771,21.83,GD,NE
Rv3681c,whiB4,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB4 ,8,0,True,0.210560166100624,0.5936561488889086,0.35418867445656294,0.12820873023455903,0.14362850835593893,0.410101402459105,69.47598524870435,124.04999999999998,NE,NE
Rv3682,ponA2,PROBABLE BIFUNCTIONAL MEMBRANE-ASSOCIATED PENICILLIN-BINDING PROTEIN 1A/1B PONA2 ,38,0,True,0.7411013481379601,2.63084182479521e-08,0.6519718559693332,8.104000957805281e-13,-0.08912949216862698,0.002537052651961107,312.1325353831819,333.57894736842104,GA,GA
Rv3683,-,hypothetical protein Rv3683 ,11,0,True,0.2787809301707481,0.38384612895299114,0.2196047274709898,0.2868890174690797,-0.05917620269975832,0.6685734025639944,118.13752336993693,118.8,NE,NE
Rv3684,-,PROBABLE LYASE ,18,1,True,-0.14308013791096552,0.5850890897733237,-0.08799921481722499,0.6043549317884782,0.05508092309374053,0.4772909238183575,67.02961981865334,85.57222222222222,NE,NE
Rv3685c,cyp137,PROBABLE CYTOCHROME P450 137 CYP137 ,20,1,True,0.18613622584897488,0.43762387767814226,0.16164138082207277,0.2912786920403864,-0.024494845026902107,0.7535187068188934,148.68702949093284,159.51999999999995,NE,NE
Rv3686c,-,hypothetical protein Rv3686c ,7,1,True,0.17472619227102562,0.6873623850937667,0.1532240930365162,0.5714130195380555,-0.02150209923450941,0.9330401546253321,172.66940563868022,234.38571428571427,NE,NE
Rv3687c,rsfB,ANTI-ANTI-SIGMA FACTOR RSFB (ANTI-SIGMA FACTOR ANTAGONIST) (REGULATOR OF SIGMA F B) ,6,1,True,-0.6755076504183403,0.08582668165485717,-0.18960252613114856,0.5120237294548304,0.4859051242871917,0.03645263974112179,31.414826497291376,22.96666666666667,NE,NE
Rv3688c,-,hypothetical protein Rv3688c ,8,0,True,0.647242573086492,0.05378704170942271,0.3983750251312855,0.08220946279175327,-0.24886754795520655,0.12701886718550648,255.4088124052021,334.5875,NE,NE
Rv3689,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,34,2,True,0.16723983934917125,0.35729668740495957,0.21908308376152438,0.04531091650454489,0.051843244412353134,0.14949912519462688,152.08506924059697,174.50882352941176,GA,NE
Rv3690,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,11,0,True,-0.04555220817957915,0.8990959971853326,-0.05521392528813354,0.8109661710017643,-0.009661717108554395,0.9534465377311889,49.80180603011302,40.372727272727275,NE,NE
Rv3691,-,hypothetical protein Rv3691 ,15,0,True,0.10721153763162636,0.7202032757105886,-0.0547497968396967,0.7772975377414466,-0.16196133447132305,0.04528134047332152,52.52452400311583,61.12666666666667,NE,NE
Rv3692,moxR2,PROBABLE METHANOL DEHYDROGENASE TRANSCRIPTIONAL REGULATORY PROTEIN MOXR2 ,16,0,True,0.024569729690677115,0.9383414371677246,-0.08641873275375217,0.6332437157691707,-0.11098846244442928,0.1570431448252091,70.93761121747997,93.68124999999999,NE,NE
Rv3693,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,17,3,True,-0.5175583867819302,0.02124571975768503,-0.35566122502226516,0.01932200006174619,0.16189716175966506,0.02165811608406668,27.889357673824794,34.6235294117647,GD,NE
Rv3694c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,15,2,True,0.0782371187200346,0.7927182350853148,-0.06693323844131399,0.7252637513316357,-0.14517035716134857,0.0751333067242174,137.81324993864317,123.2,NE,NE
Rv3695,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,12,0,True,0.0142625711287127,0.9683639066707503,0.12299323215117722,0.5517928524887055,0.10873066102246452,0.326292280423486,115.3946633569072,140.975,NE,NE
Rv3696c,glpK,glycerol kinase ,30,1,True,-0.5193274527546985,0.0011347591599946876,-0.6759858822082648,5.605584942433842e-11,-0.15665842945356634,3.864773394552371e-05,22.29328076158961,23.486666666666668,GD,NE
Rv3697c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,9,0,True,0.5484300565181373,0.08779282880816373,0.3727387006695463,0.08555387919855914,-0.17569135584859097,0.22988683100453358,228.45611485529784,252.84444444444443,NE,NE
Rv3698,-,hypothetical protein Rv3698 ,36,1,True,-0.026121197113346754,0.8960984704109768,-0.09532882631449313,0.40916740085800046,-0.06920762920114637,0.031453341204026986,62.432559740945095,78.9361111111111,NE,NE
Rv3699,-,hypothetical protein Rv3699 ,13,0,True,0.31015804557686144,0.279827249083888,0.13317423404083328,0.4968314015875296,-0.17698381153602816,0.06196683271498495,102.74338527308964,118.65384615384616,NE,NE
Rv3700c,-,hypothetical protein Rv3700c ,14,0,True,-0.17213604475084013,0.5595711060864247,-0.2508557724455506,0.15912338182274163,-0.07871972769471045,0.4225363528483317,50.59367692004795,54.38571428571428,NE,NE
Rv3701c,-,hypothetical protein Rv3701c ,15,2,True,-0.881073255225768,6.477740947916379e-05,-0.6703819898490038,9.476685499019906e-06,0.2106912653767642,0.008896904363794039,8.193577755585567,14.253333333333334,GD,NE
Rv3702c,-,hypothetical protein Rv3702c ,8,0,True,-0.42925541805388956,0.2317474656327273,-0.49841220078396914,0.025130889324640176,-0.06915678273007958,0.7255911455396897,28.062907966819495,50.6375,GD,NE
Rv3703c,-,hypothetical protein Rv3703c ,18,0,True,0.1753898070609786,0.49594187514584764,0.19993872103204113,0.20558670003428153,0.02454891397106254,0.7804036992579548,77.99951093605267,104.1222222222222,NE,NE
Rv3704c,gshA,GLUTAMATE--CYSTEINE LIGASE GSHA (GAMMA-GLUTAMYLCYSTEINE SYNTHETASE) (GAMMA-ECS) (GCS) (GAMMA-GLUTAMYL-L-CYSTEINE SYNTHETASE) ,13,0,True,0.06178853023198062,0.8487959008369751,0.09944181572663387,0.620214621430523,0.037653285494653244,0.7549597659540552,127.92499603920585,144.43846153846155,NE,NE
Rv3705c,-,hypothetical protein Rv3705c ,9,0,True,0.4200489844428373,0.21266935801105546,0.39120110605779235,0.06782142072998962,-0.028847878385044934,0.8763539956382854,130.33421121045197,142.17777777777778,NE,NE
Rv3705A,-,CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN ,5,0,True,0.2351152535484186,0.6384897576022208,0.4798422434875173,0.10006923956043141,0.2447269899390987,0.3940648098438344,96.02078444622063,154.96,NE,NE
Rv3706c,-,CONSERVED HYPOTHETICAL PROLINE RICH PROTEIN ,4,0,True,-0.13753321796042642,0.8121887407718373,0.15169719374160426,0.6794172409422441,0.2892304117020307,0.4369584881210116,114.42018334861456,161.65,NE,NE
Rv3707c,-,hypothetical protein Rv3707c ,16,1,True,0.41049888991343103,0.08832781082391193,0.42393425831365117,0.005990381009671857,0.013435368400220138,0.8993687201799726,159.13341355597456,185.56875000000002,GA,NE
Rv3708c,asd,aspartate-semialdehyde dehydrogenase ,10,9,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,GD
Rv3709c,ask,aspartate kinase ,15,9,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ESD
Rv3710,leuA,2-isopropylmalate synthase ,30,26,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3711c,dnaQ,DNA polymerase III subunit epsilon ,15,1,True,0.1869376214395093,0.5092341345402756,0.2214446832981696,0.20017814683562543,0.034507061858660315,0.7411014647512539,76.2580926071273,119.90666666666667,NE,NE
Rv3712,-,POSSIBLE LIGASE ,11,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3713,cobQ2,POSSIBLE COBYRIC ACID SYNTHASE COBQ2 ,11,8,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3714c,-,hypothetical protein Rv3714c ,13,0,True,0.5248571281283549,0.04540249493678834,0.29739250280233853,0.09993171533231054,-0.2274646253260164,0.015917003753834525,253.84475763696676,268.53076923076924,NE,NE
Rv3715c,recR,recombination protein RecR ,4,0,True,0.11009485414182915,0.8495560244020761,0.162814192930067,0.6561139742720254,0.05271933878823784,0.9048120792629931,106.32385075061508,67.7,NE,NE
Rv3716c,-,hypothetical protein Rv3716c ,4,0,True,-0.10775313235806393,0.8534289762466468,-0.21181067622530908,0.5535480557177299,-0.10405754386724515,0.7993509772288747,48.64710116135228,47.55,NE,NE
Rv3717,-,hypothetical protein Rv3717 ,13,1,True,-0.036990624493052154,0.9129882130467385,0.06151880289402461,0.7661713257867392,0.09850942738707677,0.3359573377695781,50.31523086250648,73.66923076923078,NE,NE
Rv3718c,-,hypothetical protein Rv3718c ,5,0,True,-0.03866339964831618,0.9466082307252821,0.013741361393855529,0.970009373331787,0.052404761042171705,0.8778882463266323,84.50871929663056,59.85999999999999,NE,NE
Rv3719,-,hypothetical protein Rv3719 ,39,3,True,-0.06459121220222577,0.7290590475311867,-0.2009529011919419,0.05003210646035859,-0.13636168898971612,2.347865433513701e-06,94.04380648330324,97.13846153846154,NE,NE
Rv3720,-,POSSIBLE FATTY ACID SYNTHASE ,32,0,True,0.23799937031150717,0.1779500229504934,0.0752155776280098,0.5521083807778828,-0.16278379268349735,5.5658746307701884e-06,138.91850847379862,121.18125,NE,NE
Rv3721c,dnaZX,DNA polymerase III subunits gamma and tau ,27,23,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3722c,-,hypothetical protein Rv3722c ,31,25,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3723,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,0,True,0.39549005469741333,0.19271729657869627,0.3642079308068018,0.059438109341788725,-0.031282123890611524,0.8329767628920967,118.09136777168064,168.65454545454548,NE,NE
Rv3724A,cut5a,PROBABLE CUTINASE PRECURSOR ,1,0,True,-0.1616539204536375,0.8939764147140493,-0.007919967031504348,0.9915621477045589,0.15373395342213314,,61.625673816494654,26.9,NE,NE
Rv3724B,cut5b,PROBABLE CUTINASE ,19,2,True,0.14213027528684513,0.5753111322289571,0.2714582598048556,0.06574191911324809,0.12932798451801047,0.03918510043450833,70.01654415897904,111.71052631578945,NE,NE
Rv3725,-,POSSIBLE OXIDOREDUCTASE ,14,0,True,0.6661965813803422,0.005334963543325205,0.5341898517837363,0.0009241152842963027,-0.13200672959660587,0.1406853818214121,313.93638964976606,327.3642857142857,GA,GA
Rv3726,-,POSSIBLE DEHYDROGENASE ,16,1,True,0.19529089008291314,0.4697283337360177,0.42662537037467085,0.0056531980542363375,0.2313344802917577,0.0021880514490102963,55.46009743077583,91.85624999999999,GA,GA
Rv3727,-,POSSIBLE OXIDOREDUCTASE ,39,1,True,0.4945245939499763,0.00034936154374938316,0.4325951369551815,3.6787903133861824e-06,-0.061929456994794796,0.0366135366957422,174.5732991892142,202.92564102564103,GA,GA
Rv3728,-,PROBABLE CONSERVED TWO-DOMAIN MEMBRANE PROTEIN ,32,0,True,0.38657737874371517,0.017929829343893162,0.38497622133401416,0.0002694233560273396,-0.001601157409701015,0.9774684013028948,138.32534133509208,179.00000000000003,GA,NE
Rv3729,-,POSSIBLE TRANSFERASE ,29,1,True,0.3202260437443628,0.07086453538268998,0.3164400313405324,0.005709754592564813,-0.003786012403830419,0.9521251757399113,158.79145363124115,167.88620689655173,GA,NE
Rv3730c,-,hypothetical protein Rv3730c ,21,0,True,0.22916733161539565,0.3168759240570654,0.19342910811330488,0.18512744118091745,-0.03573822350209077,0.6048211941265698,133.896000603121,156.09047619047618,NE,NE
Rv3731,ligC,ATP-dependent DNA ligase ,19,0,True,0.46215778271702257,0.031253715923705044,0.478191939279813,0.0005191594665406356,0.016034156562790447,0.8543812901831913,137.48066572453155,203.27894736842103,GA,NE
Rv3732,-,hypothetical protein Rv3732 ,17,1,True,0.14206847605478298,0.6008160091795666,0.1342936070243126,0.42554080674743183,-0.007774869030470394,0.9407680128703322,142.923581292322,160.32941176470587,NE,NE
Rv3733c,-,hypothetical protein Rv3733c ,4,0,True,0.3682656132815873,0.5002339387723915,0.5398053679068613,0.09700099047753508,0.171539754625274,0.6669352239210862,141.98328038507742,255.77499999999998,NE,NE
Rv3734c,-,hypothetical protein Rv3734c ,19,0,True,0.6085701396203922,0.0027104170764892825,0.3410379737056037,0.01758024390391287,-0.2675321659147885,3.302965821665503e-05,226.35290010874843,231.97894736842102,GA,NE
Rv3735,-,hypothetical protein Rv3735 ,6,0,True,0.4635939034708203,0.27155117623019687,0.22350424772533292,0.4305784410896693,-0.24008965574548738,0.29510179176041784,192.92889806795174,173.35,NE,NE
Rv3736,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARAC/XYLS-FAMILY) ,23,0,True,0.4380144638990619,0.02370636498632424,0.35215462307070744,0.006265487021967728,-0.08585984082835446,0.102242717227756,134.96337652231702,178.34782608695653,GA,NE
Rv3737,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,17,0,True,-0.15552338024809,0.5615172762223346,0.14041380688751098,0.4016135110560187,0.295937187135601,5.2230349557619287e-05,52.16281879569554,97.22941176470589,NE,NE
Rv3738c,PPE66,PPE FAMILY PROTEIN ,19,0,True,0.3716359177972299,0.09327161522468354,0.3227356716706201,0.025565901862503317,-0.04890024612660976,0.5106291646341765,221.28776188263083,243.00526315789472,GA,GA
Rv3739c,PPE67,PPE FAMILY PROTEIN ,7,1,True,-0.3898250860561979,0.32571365429592114,-0.9655735139174513,1.3857596654089569e-05,-0.5757484278612534,0.004951809998047872,351.3808079816639,229.0285714285714,GD,GD
Rv3740c,-,hypothetical protein Rv3740c ,20,0,True,0.5967330315269087,0.002535593652672661,0.45969736121145227,0.0006428760725139748,-0.13703567031545644,0.020723332316576443,214.20456041912217,215.85,GA,GA
Rv3741c,-,POSSIBLE OXIDOREDUCTASE ,9,0,True,0.37176554489407826,0.28075900477566607,0.5923035882310232,0.00375158332355024,0.220538043336945,0.12349152799177461,95.23886405753471,126.48888888888888,GA,GA
Rv3742c,-,POSSIBLE OXIDOREDUCTASE ,6,0,True,0.43408547288332033,0.30903453150963395,0.34620658180369107,0.20599040542720568,-0.08787889107962926,0.7415110463183403,250.98378277320705,364.28333333333336,NE,GA
Rv3743c,ctpJ,PROBABLE CATION TRANSPORTER P-TYPE ATPASE CTPJ ,31,0,True,0.27425699316213825,0.11726368769776381,0.3931930691970675,0.0002480238507018555,0.11893607603492923,0.0011234403559277086,78.32694204574041,129.10967741935485,GA,NE
Rv3744,-,TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY ARSR-FAMILY) ,8,0,True,0.38569854244726653,0.2941349153986497,0.4119230349759007,0.07031049908160952,0.02622449252863418,0.9030642302042767,117.53430839562498,165.2125,NE,NE
Rv3745c,-,hypothetical protein Rv3745c ,2,0,True,-0.26310620920015965,0.7491408944237509,-0.02026555747174656,0.9715350195791328,0.2428406517284131,0.7882674706727115,131.4057386885055,168.25,NE,Uncertain
Rv3746c,PE34,PROBABLE PE FAMILY PROTEIN (PE FAMILY-RELATED PROTEIN) ,6,0,True,0.1549576539836487,0.7448892893308977,0.334090459498236,0.2240696372155795,0.17913280551458732,0.4535280528036227,122.56944514696757,150.85,NE,NE
Rv3747,-,hypothetical protein Rv3747 ,7,0,True,0.08753471923847647,0.8417676719165543,0.29237139509022536,0.2552614282641814,0.2048366758517489,0.29012343742835445,145.04116979793557,178.95714285714288,NE,NE
Rv3748,-,hypothetical protein Rv3748 ,6,0,True,0.37463791053536977,0.38562276496754183,0.38028556978763156,0.1624424871630214,0.005647659252261794,0.9854072302363122,131.0472945017448,139.41666666666666,NE,NE
Rv3749c,-,hypothetical protein Rv3749c ,13,0,True,0.7141034699216494,0.003848522412849638,0.668723599090082,4.6248252715868775e-05,-0.04537987083156736,0.7006708828647157,194.8100994826689,269.1230769230769,GA,NE
Rv3750c,-,POSSIBLE EXCISIONASE ,6,0,True,0.8275333076137565,0.02996441892428262,0.5835932403782501,0.02297039060384671,-0.24394006723550643,0.286732060093717,239.14138948427038,279.6333333333333,GA,NE
Rv3751,-,PROBABLE INTEGRASE (FRAGMENT) ,1,0,True,1.0273463704093677,0.3276211250426644,0.24147821342553769,0.7466030473520758,-0.7858681569838301,,131.48240077988328,422.9,NE,Uncertain
Rv3752c,-,POSSIBLE CYTIDINE/DEOXYCYTIDYLATE DEAMINASE ,2,1,True,-1.8608438559141944,0.002978883442459244,-2.43487218128257,1.2636451652176614e-09,-0.5740283253683758,0.5360053594424765,17.10440797170967,0.05,GD,ES
Rv3753c,-,hypothetical protein Rv3753c ,5,2,True,-1.3833152643518352,0.0003420209665027126,-1.4404736300538288,1.696737888095918e-08,-0.05715836570199362,0.8654973886966514,21.88984776739376,2.7199999999999998,GD,NE
Rv3754,tyrA,prephenate dehydrogenase ,12,11,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv3755c,-,hypothetical protein Rv3755c ,13,2,True,-0.05772866389519918,0.8642928327431245,-0.1993333648425974,0.3159863559947907,-0.14160470094739822,0.18556594629617637,172.55633055111738,135.06666666666666,NE,NE
Rv3756c,proZ,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROZ ,17,0,True,0.12264224586366235,0.6519453960383098,0.15490264952474694,0.3537586688961749,0.0322604036610846,0.723824187328662,50.09130818748211,86.63529411764706,NE,NE
Rv3757c,proW,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT INTEGRAL MEMBRANE PROTEIN ABC TRANSPORTER PROW ,12,1,True,-0.3501934171715164,0.2321449222542714,-0.12551052996545745,0.5416587038388844,0.22468288720605897,0.029694286161165817,36.08514612971815,67.93333333333332,NE,NE
Rv3758c,proV,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) TRANSPORT ATP-BINDING PROTEIN ABC TRANSPORTER PROV ,17,2,True,-0.19201686373674728,0.4644030039647887,-0.09009299575016391,0.6063636085487736,0.10192386798658337,0.16790007447183805,66.4523657935868,93.87058823529412,NE,NE
Rv3759c,proX,POSSIBLE OSMOPROTECTANT (GLYCINE BETAINE/CARNITINE/CHOLINE/L-PROLINE) BINDING LIPOPROTEIN PROX ,14,1,True,-0.08545131108172743,0.7814155894875654,-0.18654987664151515,0.31091219160115235,-0.10109856555978772,0.2756997858178543,81.51766583424217,70.94285714285715,NE,NE
Rv3760,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,6,0,True,0.06673834751087732,0.8926422820589835,0.16603715646699355,0.5699692314464283,0.09929880895611623,0.7030991925681825,39.672353703255105,66.23333333333333,NE,NE
Rv3761c,fadE36,POSSIBLE ACYL-CoA DEHYDROGENASE FADE36 ,17,0,True,0.1265647501353649,0.6408478095681691,0.16550019965415305,0.3215272621928233,0.03893544951878816,0.6621622856795935,96.99827615133513,114.99999999999999,NE,NE
Rv3762c,-,POSSIBLE HYDROLASE ,30,0,True,0.26189105102857835,0.14584604928735895,0.06123381055781937,0.6452535792339732,-0.20065724047075897,2.9456598360511066e-07,138.6162121312392,126.59333333333332,NE,NE
Rv3763,lpqH,19 KDA LIPOPROTEIN ANTIGEN PRECURSOR LPQH ,9,0,True,-0.15735717098769628,0.6793707864442551,0.19961065033327885,0.38427230007204843,0.35696782132097515,0.013688027862585848,37.2455734622875,78.77777777777777,NE,NE
Rv3764c,-,POSSIBLE TWO COMPONENT SENSOR KINASE ,17,1,True,-0.88699465608575,1.484317701589678e-05,-0.7087317840392431,4.0095440411747017e-07,0.17826287204650693,0.01107378545222656,31.442822489465243,16.61764705882353,GD,NE
Rv3765c,-,PROBABLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN ,14,0,True,0.38591802442052736,0.14273311559008373,0.12866982786109935,0.49523862185575196,-0.257248196559428,0.0032945139489678234,135.4586678818085,155.92857142857142,NE,NE
Rv3766,-,hypothetical protein Rv3766 ,16,0,True,0.09375281038362528,0.7473998011985957,-0.039348501970178765,0.8421505737514878,-0.13310131235380404,0.08072494287113259,54.144759701359504,74.0375,NE,NE
Rv3767c,-,hypothetical protein Rv3767c ,16,2,True,-0.2298904727644797,0.3853027636031649,-0.15832942371961242,0.35716540969314364,0.07156104904486726,0.39682809864377394,70.26737748100219,84.08125,NE,NE
Rv3768,-,hypothetical protein Rv3768 ,12,1,True,0.18604181915724619,0.5595711060864247,0.07061466793703783,0.7436189190602676,-0.11542715122020836,0.291303710198242,100.86412792071154,101.125,NE,NE
Rv3769,-,hypothetical protein Rv3769 ,1,0,True,-0.5659807277870779,0.6123660607648354,-0.022863197498688904,0.9777163701487922,0.5431175302883889,,24.35156704849934,10.3,NE,Uncertain
Rv3770c,-,HYPOTHETICAL LEUCINE RICH PROTEIN ,9,0,True,0.5646775067904048,0.07723762060549057,0.2648079942853679,0.2405413309439643,-0.29986951250503696,0.035319725104422925,213.74720304210032,231.31111111111107,NE,NE
Rv3770A,-,PROBABLE REMNANT OF A TRANSPOSASE ,3,0,True,0.2259309711733671,0.7365193708485273,0.36566260107368964,0.35707074085898954,0.13973162990032253,0.803183837262976,79.25519440811111,76.76666666666667,NE,NE
Rv3770B,-,PROBABLE REMNANT OF A TRANSPOSASE ,4,0,True,0.17792195043334633,0.7596712946819717,0.16859891615486267,0.643492878921106,-0.00932303427848366,0.9845817012015436,59.28459004688339,104.525,NE,NE
Rv3771c,-,hypothetical protein Rv3771c ,2,0,True,-0.5135705038366328,0.5075073719174865,-0.003992439797009788,0.9940049526598937,0.509578064039623,0.5759222746914298,51.721355733079484,24.3,NE,NE
