#Command: python3 Fitness_Esimation.py H37RvBD1_TTN.csv H37RvBD1_hmm_np.csv H37RvBD1.pickle H37RvBD1.prot_table H37RvBD1_Gumbel_predictions.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 315ES 54ESB 731GD 1036GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States,Gumbel Call
Rv3414c,sigD,RNA polymerase sigma factor SigD ,9,9,True,0.06813101709721718,0.839048911516597,0.2639043881870717,0.1663464640021704,0.1957733710898545,0.14695634930366613,37.76367782774864,78.62222222222222,NE,NE,NE
Rv3415c,-,hypothetical protein Rv3415c ,11,10,True,0.06359869531917138,0.8332100203991762,0.15807833977991784,0.3759794932383374,0.09447964446074646,0.42307242257494426,77.31457595547016,122.78181818181817,NE,NE,NE
Rv3416,whiB3,TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB3 ,5,5,True,0.724305560243333,0.05941125175525527,0.6623210449493229,0.007329142224225505,-0.06198451529401017,0.839564716705049,142.45307991066252,214.11999999999998,GA,NE,NE
Rv3417c,groEL,chaperonin GroEL ,16,13,True,-0.12571240714809023,0.597879250009086,0.013753928162712781,0.9352781962014416,0.13946633531080302,0.04974086465102671,77.64029367148339,75.73124999999999,NE,NE,NE
Rv3418c,groES,co-chaperonin GroES ,5,1,True,-1.7535372522847765,3.205872997110996e-07,-2.309364194164424,1.9174493518936745e-24,-0.5558269418796475,0.043301541641014234,0.15424599951316303,0.1,GD,ES,S
Rv3419c,gcp,O-sialoglycoprotein endopeptidase ,12,12,True,-0.22834907203229943,0.38771209255489164,-0.09587826557768472,0.5902234719325354,0.1324708064546147,0.18433116079906997,27.258124860323704,31.041666666666668,NE,NE,NE
Rv3420c,rimI,PROBABLE RIBOSOMAL-PROTEIN-ALANINE ACETYLTRANSFERASE RIMI (ACETYLATING ENZYME FOR N-TERMINAL OF RIBOSOMAL PROTEIN S18) ,11,11,True,-0.015864491969886402,0.9601422787028963,0.027744453032071067,0.890968253886324,0.04360894500195747,0.741203392485704,26.086951030688784,50.345454545454544,NE,NE,NE
Rv3421c,-,hypothetical protein Rv3421c ,12,11,True,-0.4783031760655196,0.05311137726877126,-0.40735385525775825,0.010892349317074489,0.07094932080776134,0.5244890593448026,14.926809065131438,19.766666666666666,GD,NE,NE
Rv3422c,-,hypothetical protein Rv3422c ,6,5,True,-1.182268698077694,0.0002861908566297004,-0.8697053050369019,7.844346339125722e-05,0.31256339304079206,0.14080684750581568,2.8977029209679235,2.8833333333333333,GD,GD,NE
Rv3423c,alr,alanine racemase ,21,1,False,,,,,,,,0.2,ES,ES,E
Rv3424c,-,hypothetical protein Rv3424c ,10,10,True,0.19023926324503931,0.521493379885043,0.2528099888113632,0.16260332378846803,0.06257072556632387,0.6628050254727318,51.13406744720531,79.67999999999999,NE,NE,NE
Rv3425,PPE57,PPE FAMILY PROTEIN ,23,23,True,0.2687615374862076,0.14471248544669643,0.011266363735079946,0.9364957271678954,-0.2574951737511277,4.2358180462727434e-07,128.1112853032697,144.4695652173913,NE,NE,U
Rv3426,PPE58,PPE FAMILY PROTEIN ,25,24,True,-0.4385678966238595,0.008312640207165474,-0.6011135448180618,1.0402195819931004e-08,-0.1625456481942023,0.00020833281644247643,30.66074860730055,27.416,GD,NE,NE
Rv3427c,-,POSSIBLE TRANSPOSASE ,12,12,True,0.5176678925447072,0.034584221517008844,0.22495612675265447,0.1739911014266458,-0.29271176579205277,0.0030819535586469288,139.64963306208523,141.625,NE,NE,NE
Rv3428c,-,POSSIBLE TRANSPOSASE ,17,15,True,-0.24773325256181025,0.2554525174912083,-0.3662639761490239,0.006224653287336343,-0.11853072358721364,0.07701512374134706,51.1910865009558,40.464705882352945,GD,NE,NE
Rv3429,PPE59,PPE FAMILY PROTEIN ,26,26,True,0.17530538388481512,0.3236885075306734,-0.01882172198819256,0.8861772177935319,-0.1941271058730077,5.8637257884014795e-06,78.06895287049214,76.46923076923076,NE,NE,U
Rv3430c,-,POSSIBLE TRANSPOSASE ,24,24,True,0.409193998954489,0.01685831474710745,0.2202513587899994,0.05577456330414361,-0.18894264016448958,4.264022152496623e-05,167.34014515232107,152.625,NE,NE,U
Rv3431c,-,POSSIBLE TRANSPOSASE (FRAGMENT) ,9,8,True,0.12183705853901473,0.7061428587611737,0.219074700931071,0.25824113244426455,0.09723764239205628,0.5164040288366015,112.14540113932395,133.88888888888889,NE,NE,NE
Rv3432c,gadB,PROBABLE GLUTAMATE DECARBOXYLASE GADB ,23,23,True,0.6079658760680159,0.0002577345698982299,0.5657426911755559,2.682829514806419e-07,-0.04222318489246002,0.44863078605594564,212.22298883916955,239.20869565217396,GA,GA,U
Rv3433c,-,hypothetical protein Rv3433c ,10,9,True,0.0166042803678362,0.9601422787028963,0.05004681852332488,0.8049281850889933,0.033442538155488685,0.8241990487293966,97.17587168866898,118.75999999999999,NE,GA,NE
Rv3434c,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.6215393447826132,0.013544042271386359,0.4362405027761064,0.008892163868576483,-0.18529884200650681,0.08298489037462782,298.6688869547613,198.6818181818182,GA,GA,NE
Rv3435c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,13,13,True,0.5318155587491574,0.023157852515262537,0.3712110162518352,0.016209148457707254,-0.1606045424973222,0.07153578776545323,327.38066664031754,303.9307692307692,GA,NE,NE
Rv3436c,glmS,D-fructose-6-phosphate amidotransferase ,31,4,False,,,,,,,,2.8096774193548386,ES,ES,E
Rv3437,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,10,10,True,0.35132378942627773,0.21384239116030734,0.3892912918112284,0.027779936724579082,0.03796750238495067,0.7956631236722865,169.27654728259165,171.26999999999998,GA,GA,NE
Rv3438,-,hypothetical protein Rv3438 ,13,13,True,0.19692985125834378,0.4437303123937412,0.23763669375216911,0.1330092857038876,0.040706842493825335,0.7140333549984769,61.59881035404594,83.81538461538463,NE,GA,NE
Rv3439c,-,CONSERVED HYPOTHETICAL ALANINE AND PROLINE RICH PROTEIN ,10,10,True,0.6311621899010232,0.017363017548169993,0.5143191141111303,0.0030631005009021176,-0.11684307578989295,0.3560687486574076,166.22566802953145,199.16,GA,GA,NE
Rv3440c,-,hypothetical protein Rv3440c ,8,8,True,0.5695127378581815,0.060996884450606685,0.44822908939022243,0.023173955271927876,-0.12128364846795903,0.4647200183300173,192.57679120187873,239.8875,GA,GA,NE
Rv3441c,mrsA,PROBABLE PHOSPHO-SUGAR MUTASE / MRSA PROTEIN HOMOLOG ,14,0,False,,,,,,,,0.0,ESB,ES,EB
Rv3442c,rpsI,30S ribosomal protein S9 ,7,1,True,-1.770738966322714,4.685278938555588e-10,-1.703959785911334,7.425655518015028e-19,0.06677918041137998,0.7516513027002688,0.05417087457318876,0.07142857142857142,GD,ES,U
Rv3443c,rplM,50S ribosomal protein L13 ,7,1,True,-1.7648257255857982,5.362158866283402e-10,-1.8022103552160469,5.219263521075885e-21,-0.03738462963024869,0.8628887984507098,0.06284934956915834,0.08571428571428572,GD,ES,U
Rv3444c,esxT,PUTATIVE ESAT-6 LIKE PROTEIN ESXT ,4,4,True,0.5716774459061292,0.20039379073668295,0.3391371563796219,0.2414525315105262,-0.23254028952650735,0.513173893620172,177.76601612179945,170.175,NE,NE,NE
Rv3445c,esxU,ESAT-6 LIKE PROTEIN ESXU ,5,5,True,0.6082941193622874,0.12117751355621145,0.26615427458048446,0.3104657567197725,-0.3421398447818029,0.19095655109021192,210.14176006228467,241.06,NE,NE,NE
Rv3446c,-,HYPOTHETICAL ALANINE AND VALINE RICH PROTEIN ,15,15,True,0.12052434057564886,0.6230363299653049,0.3068479867125794,0.03425776383352305,0.18632364613693053,0.01423087248928377,43.26986382217752,70.13333333333334,GA,NE,NE
Rv3447c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,46,37,True,-0.4866168031981873,2.586670930008155e-05,-0.44307717067083063,9.304467642304432e-09,0.04353963252735665,0.06921321544795818,35.14687975518243,39.219565217391306,GD,NE,NE
Rv3448,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,26,25,True,-0.2546742397546931,0.14172563418632725,-0.19213928743448003,0.08323395682134661,0.06253495232021308,0.16100701988943886,29.28143371751708,40.357692307692304,NE,NE,NE
Rv3449,mycP4,PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP4 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-4) ,19,17,True,0.04822228157358479,0.8335543886208558,0.06753629335043157,0.637752024547345,0.01931401177684678,0.8016285563055501,80.35021520647051,96.75263157894736,NE,NE,NE
Rv3450c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,16,14,True,-0.03505293443815741,0.8914996314770883,0.05334139556110274,0.7393787699978785,0.08839432999926014,0.23804950605431718,97.95210117387981,113.15625,NE,NE,NE
Rv3451,cut3,PROBABLE CUTINASE PRECURSOR CUT3 ,15,15,True,0.3707352721194797,0.1012759185815745,0.3757313327255944,0.008623459579334795,0.004996060606114683,0.9644143061958275,113.76243760419906,166.06666666666666,GA,NE,NE
Rv3452,cut4,PROBABLE CUTINASE PRECURSOR CUT4 ,8,8,True,0.3482410401467773,0.2741376086891139,0.32097267471483654,0.11040727540275184,-0.027268365431940778,0.888790303806656,111.1173933046451,154.36249999999998,NE,NE,NE
Rv3453,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,12,10,True,0.10866381630846109,0.6980136135493294,0.26838516229369974,0.10203404201093284,0.15972134598523866,0.10302038609765087,55.40522216824774,90.35000000000001,NE,NE,NE
Rv3454,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,27,27,True,0.28180602117763165,0.09431200020607178,0.09311555594422798,0.41658151325903586,-0.18869046523340366,4.313711430800884e-06,114.0083695210207,119.18888888888888,NE,NE,U
Rv3455c,truA,tRNA pseudouridine synthase A ,12,10,True,-1.2743965919674074,5.327166684747259e-09,-1.0984258633922113,1.2213594075847527e-13,0.17597072857519613,0.06993278155558207,6.196580052657274,2.408333333333333,GD,GD,NE
Rv3456c,rplQ,50S ribosomal protein L17 ,8,4,True,-1.7197871815280734,8.764385951759054e-11,-1.736236452337527,3.495131796368372e-22,-0.016449270809453687,0.9337368340809448,0.06801226364705153,0.15,GD,GD,NE
Rv3457c,rpoA,DNA-directed RNA polymerase subunit alpha ,14,5,True,-1.467422303461561,1.367811419712119e-13,-1.7475289503771927,9.130695949005829e-39,-0.2801066469156317,0.0008503597317600721,2.895033704216344,4.442857142857143,GD,ES,U
Rv3458c,rpsD,30S ribosomal protein S4 ,14,3,False,,,,,,,,3.8571428571428577,ES,ES,E
Rv3459c,rpsK,30S ribosomal protein S11 ,3,1,True,-1.2289604728472199,0.01064165993803847,-1.0193573391423176,0.0012244753429647198,0.20960313370490224,0.6860977146546242,-0.29759681358623263,9.299999999999999,GD,Uncertain,S
Rv3460c,rpsM,30S ribosomal protein S13 ,10,2,True,-1.7715828587305607,4.0561506528743046e-14,-1.8228482099138485,2.3076044996233196e-30,-0.0512653511832879,0.7244399649491406,0.08881121371221275,0.06999999999999999,GD,ES,U
Rv3461c,rpmJ,50S ribosomal protein L36 ,3,3,True,-0.9000155429383948,0.07137088628106426,-1.059054519509818,0.000762780809758651,-0.15903897657142319,0.758609375973593,34.015797573115975,38.3,GD,Uncertain,S
Rv3462c,infA,translation initiation factor IF-1 ,6,2,False,,,,,,,,4.666666666666667,ES,GD,E
Rv3463,-,hypothetical protein Rv3463 ,18,17,True,0.23861096084303904,0.2605638307686803,0.23394350028797423,0.0799366163902799,-0.004667460555064812,0.9593369839900615,104.35016861535931,136.8,NE,NE,NE
Rv3464,rmlB,"dTDP-GLUCOSE 4,6-DEHYDRATASE RMLB ",23,2,True,-1.7972123278648744,1.0302948598124396e-32,-1.8483991966416575,1.2479122912130385e-70,-0.051186868776783134,0.33695853321519814,0.014131449960004521,0.02608695652173913,GD,ES,U
Rv3465,rmlC,"dTDP-4-DEHYDRORHAMNOSE 3,5-EPIMERASE RMLC (dTDP-4-KETO-6-DEOXYGLUCOSE 3,5-EPIMERASE) (dTDP-L-RHAMNOSE SYNTHETASE) (THYMIDINE DIPHOSPHO-4-KETO-RHAMNOSE 3,5-EPIMERASE) ",9,1,False,,,,,,,,1.7777777777777777,ES,ES,E
Rv3466,-,hypothetical protein Rv3466 ,5,2,True,-1.2128033305725363,0.000768078512975835,-0.433784670904186,0.08660166068405609,0.7790186596683504,0.009864806661318119,9.35127220254196,8.260000000000002,NE,NE,NE
Rv3467,-,hypothetical protein Rv3467 ,14,14,True,0.477216647439456,0.03547101285334602,0.48702525906514094,0.0008244825609807428,0.009808611625684915,0.9303268870522295,75.47553674176281,133.35714285714286,GA,NE,NE
Rv3468c,-,"POSSIBLE DTDP-GLUCOSE 4,6-DEHYDRATASE ",18,16,True,-0.0792071074750343,0.7305239413080955,-0.0710476551483386,0.6294726696468852,0.008159452326695696,0.9273829536345449,65.50940655076063,81.17777777777778,NE,NE,NE
Rv3469c,mhpE,4-hydroxy-2-ketovalerate aldolase ,12,11,True,0.10574486329903686,0.7056575116168742,-0.11673233779210167,0.5045954293740007,-0.22247720109113853,0.02225296057064023,114.39914875602962,117.85833333333333,NE,NE,NE
Rv3470c,ilvB2,PROBABLE ACETOLACTATE SYNTHASE (LARGE SUBUNIT) ILVB2 (AHAS) (ACETOHYDROXY-ACID SYNTHASE LARGE SUBUNIT) (ALS) ,20,18,True,-0.1416412473819707,0.4969860242661361,-0.02293783680067154,0.8767207847240175,0.11870341058129916,0.03370776129172266,51.19088105149632,67.94500000000001,NE,NE,NE
Rv3471c,-,hypothetical protein Rv3471c ,6,5,True,0.2641404106852561,0.48666435497908356,0.2497999093967572,0.29613243282904295,-0.014340501288498925,0.9593369839900615,85.37405819556375,166.98333333333332,NE,NE,NE
Rv3472,-,hypothetical protein Rv3472 ,12,12,True,0.05529955997776548,0.8497507817015499,0.20089648099465182,0.22860713369717012,0.14559692101688634,0.1409735912700865,52.57818528771643,68.71666666666667,NE,NE,NE
Rv3473c,bpoA,POSSIBLE PEROXIDASE BPOA (NON-HAEM PEROXIDASE) ,9,9,True,0.34247042467229427,0.25296664060286134,0.3076321936765008,0.10482104148248748,-0.03483823099579347,0.8353310001514678,157.65355097026483,181.58888888888887,NE,NE,NE
Rv3474,-,POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 ,3,3,True,0.7411312148945164,0.14601498544178146,0.49803824337983577,0.13037019281769077,-0.24309297151468062,0.6304410403965377,116.43876370937615,231.0,NE,NE,NE
Rv3475,-,POSSIBLE TRANSPOSASE FOR INSERTION ELEMENT IS6110 ,26,26,True,0.39389092244236185,0.016648813686249896,0.21854913071263762,0.048213136428093044,-0.17534179172972422,3.369064607062585e-05,151.36541865896555,160.54230769230767,GA,NE,U
Rv3476c,kgtP,PROBABLE DICARBOXYLIC ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN KGTP (DICARBOXYLATE TRANSPORTER) ,39,39,True,0.47110998161398265,0.00022452371945676672,0.09220014320702641,0.3281268158114215,-0.37890983840695625,0.0,184.66808530746258,148.75897435897443,NE,NE,U
Rv3477,PE31,PE FAMILY PROTEIN ,6,6,True,0.3128215309013823,0.40522919712824723,0.15400275625982818,0.5359113587637802,-0.15881877464155414,0.4826073283832029,74.40048356507495,117.18333333333334,NE,NE,NE
Rv3478,PPE60,PE FAMILY PROTEIN ,19,17,True,0.1287202093200281,0.5504319987953186,0.08583850621439477,0.5397388158083878,-0.042881703105633315,0.5421092393863627,105.98656171948727,116.04210526315791,NE,NE,NE
Rv3479,-,POSSIBLE TRANSMEMBRANE PROTEIN ,39,37,True,0.04507264588108456,0.7748905195092212,-0.017170982285483607,0.8709337519183398,-0.06224362816656817,0.02510903760882112,74.19045003786377,87.24102564102563,NE,NE,NE
Rv3480c,-,hypothetical protein Rv3480c ,30,29,True,0.14929415029338758,0.3697034926464654,0.009019993470573537,0.9417713945339565,-0.14027415682281405,9.139274243547919e-05,92.12869457190823,85.34666666666666,NE,NE,NE
Rv3481c,-,PROBABLE INTEGRAL MEMBRANE PROTEIN ,10,10,True,0.2416426320460936,0.406248186296709,0.20704505971670403,0.2603588422529654,-0.034597572329389564,0.8184142726408176,96.81747072594995,86.87000000000002,NE,NE,NE
Rv3482c,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,11,11,True,0.6202510013153216,0.01374980808396987,0.5313039172250343,0.0012588363699520707,-0.08894708409028729,0.4530848603375016,182.63028366749907,225.24545454545452,GA,NE,NE
Rv3483c,-,hypothetical protein Rv3483c ,11,10,True,0.42439266922739816,0.10861443764798456,0.4635992578685592,0.005246305182605982,0.039206588641161055,0.7674131539125111,130.50597341156285,177.91818181818184,GA,NE,NE
Rv3484,cpsA,POSSIBLE CONSERVED PROTEIN CPSA ,28,28,True,0.4644979340465123,0.002683112647124555,0.5011977268566234,5.044135866008911e-07,0.036699792810111154,0.4188204519952681,145.17178037796288,155.1214285714286,GA,GA,U
Rv3485c,-,short chain dehydrogenase ,11,11,True,0.5670749963975322,0.02602318352325687,0.6034678532074338,0.00022016571098257775,0.036392856809901564,0.7856748875807881,214.71714201000415,205.6818181818182,GA,GA,NE
Rv3486,-,hypothetical protein Rv3486 ,4,4,True,0.9732054234057277,0.020859833819388628,0.7374313695372973,0.0076747624584132795,-0.23577405386843042,0.5068729290009517,243.0012098708204,392.5,GA,GA,NE
Rv3487c,lipF,PROBABLE ESTERASE/LIPASE LIPF ,15,15,True,0.7783566408909557,0.00014835784339449715,0.6706274940462118,9.188309591156454e-07,-0.10772914684474388,0.17250153593560982,299.9647451017351,357.15999999999997,GA,GA,NE
Rv3488,-,hypothetical protein Rv3488 ,6,5,True,-0.15876713634058862,0.6875493920071561,0.3115975054455389,0.18309590039139115,0.47036464178612747,0.03215229340522195,35.77152893364712,138.25000000000003,NE,NE,NE
Rv3489,-,hypothetical protein Rv3489 ,4,4,True,-0.7857223676140902,0.068587660515327,-0.9893489822647309,0.00026143657636282415,-0.2036266146506407,0.5716751952556581,36.411486186793375,7.95,GD,GD,S
Rv3490,otsA,"PROBABLE ALPHA, ALPHA-TREHALOSE-PHOSPHATE SYNTHASE ",31,27,True,-1.244808807074451,2.8671490566871962e-21,-1.2739077025557677,1.6067980584937206e-45,-0.029098895481316722,0.48811344371925436,5.9691030979148465,2.1258064516129034,GD,GD,NE
Rv3491,-,hypothetical protein Rv3491 ,11,11,True,0.30320813284490394,0.26332322265676644,0.26147187291085083,0.12906514041001088,-0.04173625993405311,0.7528105932786437,93.71442293215767,141.7,NE,NE,NE
Rv3492c,-,CONSERVED HYPOTHETICAL MCE ASSOCIATED PROTEIN ,11,11,True,0.31172786699297655,0.2495316387398314,0.32026934789889805,0.05968393074694012,0.008541480905921495,0.9532929659345489,58.30470078964257,82.84545454545454,NE,NE,NE
Rv3493c,-,CONSERVED HYPOTHETICAL MCE ASSOCIATED ALANINE AND VALINE RICH PROTEIN ,13,12,True,-0.0607430519485636,0.8269946675136131,0.13922636937244623,0.3980157404894705,0.19996942132100984,0.024527851958693184,36.14233744336016,51.95384615384614,NE,NE,NE
Rv3494c,mce4F,MCE-FAMILY PROTEIN MCE4F ,26,25,True,0.2823968349103746,0.1003577939360025,0.17892472185483946,0.10878566014254097,-0.10347211305553514,0.013906841916367868,141.33450628707342,157.34615384615384,NE,NE,NE
Rv3495c,lprN,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRN (MCE-FAMILY LIPOPROTEIN MCE4E) ,14,14,True,0.6756506980169306,0.0019220511155693145,0.5496830437987535,0.00015133939834511848,-0.12596765421817702,0.13300422768608458,184.29581608374158,223.7571428571428,GA,NE,NE
Rv3496c,mce4D,MCE-FAMILY PROTEIN MCE4D ,26,25,True,0.18690070656168278,0.2900953614821197,0.22704627346028333,0.03934030824837629,0.04014556689860055,0.41062232670036675,100.93419608678519,123.1576923076923,GA,NE,NE
Rv3497c,mce4C,MCE-FAMILY PROTEIN MCE4C ,16,16,True,0.3803278575893834,0.07996112625405496,0.22433813393579768,0.11587245366295504,-0.15598972365358574,0.02765341799622711,125.13334726331945,136.71875,NE,NE,NE
Rv3498c,mce4B,MCE-FAMILY PROTEIN MCE4B ,13,12,True,0.3348896731333783,0.17461776322967892,0.23401860815250783,0.13998101909985974,-0.10087106498087048,0.28412411363160706,138.98017794334322,163.01538461538465,NE,NE,NE
Rv3499c,mce4A,MCE-FAMILY PROTEIN MCE4A ,31,30,True,0.36850256973399886,0.01407335393013124,0.38943074909887826,5.8119940951188274e-05,0.020928179364879396,0.6415001546334125,89.46955799909422,137.23225806451615,GA,NE,NE
Rv3500c,yrbE4B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4B ,23,23,True,0.5013799248517522,0.0034129503419338273,0.5471048978661504,6.958288618692731e-07,0.04572497301439815,0.40701802020120303,237.78821358900706,273.46956521739133,GA,GA,U
Rv3501c,yrbE4A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE4A ,11,11,True,0.5311543586083258,0.03818659367432772,0.4984805094986385,0.0025970977081111457,-0.03267384910968735,0.8084740397452024,182.650920144368,215.34545454545457,GA,NE,NE
Rv3502c,fabG,3-ketoacyl-(acyl-carrier-protein) reductase ,11,10,True,0.21377760055285253,0.4443514839606373,0.27936863972847137,0.1033170589330579,0.06559103917561884,0.5992546431589243,67.38613243238439,121.2090909090909,NE,NE,NE
Rv3503c,fdxD,PROBABLE FERREDOXIN FDXD ,3,3,True,0.8386129523621928,0.09735718813758587,0.6320452370899409,0.05198565050451032,-0.20656771527225193,0.6892428110121662,190.30145434387725,369.1333333333334,NE,NE,S
Rv3504,fadE26,PROBABLE ACYL-CoA DEHYDROGENASE FADE26 ,20,19,True,0.41155644956602366,0.029697095846392848,0.5357138881548279,6.986452410763081e-06,0.12415743858880424,0.025997710938446623,127.32309106900179,197.16000000000003,GA,NE,NE
Rv3505,fadE27,PROBABLE ACYL-CoA DEHYDROGENASE FADE27 ,13,12,True,0.007477377710917231,0.9788333038510338,0.14894707836786397,0.36271584280124747,0.14146970065694675,0.11714871459520265,34.69844638079082,64.76153846153845,NE,NE,NE
Rv3506,fadD17,acyl-CoA synthetase ,26,23,True,0.12851745699784745,0.48101631608394174,0.23128553850252132,0.035629165444245374,0.10276808150467387,0.014651047685029972,120.64349628851133,137.24999999999997,GA,NE,NE
Rv3507,PE_PGRS53,PE-PGRS FAMILY PROTEIN ,41,35,True,-0.6624565898735982,2.3590106428551276e-08,-0.023787521103469808,0.8132587261052595,0.6386690687701284,0.0,15.888435671255545,37.607317073170734,NE,NE,NE
Rv3508,PE_PGRS54,PE-PGRS FAMILY PROTEIN ,38,35,True,-0.4868145705980523,0.00016034305461218329,0.12495619037978886,0.1796793466352712,0.6117707609778411,0.0,34.56302390313224,55.93947368421052,NE,NE,NE
Rv3509c,ilvX,hypothetical protein Rv3509c ,23,23,True,0.42648896492462735,0.014374241935359529,0.4517045940380529,5.744600068786684e-05,0.025215629113425564,0.6849509339785332,159.2852929681932,170.04782608695652,GA,NE,U
Rv3510c,-,hypothetical protein Rv3510c ,16,16,True,0.4683976720968932,0.02673207595502214,0.4992034059913155,0.0002299586176765787,0.030805733894422316,0.7317173354814707,116.8007735176665,171.8125,GA,NE,NE
Rv3511,PE_PGRS55,PE-PGRS FAMILY PROTEIN ,24,23,True,-0.11178721316928325,0.5614042652643744,0.11712500214329401,0.328132246650478,0.22891221531257727,1.611331137075434e-06,102.70273994187853,121.42916666666666,NE,NE,NE
Rv3512,PE_PGRS56,PE-PGRS FAMILY PROTEIN ,28,23,True,-0.660303675479127,7.146590689223197e-06,-0.10526557048535326,0.34457954710073146,0.5550381049937738,0.0,7.971785614657804,20.58928571428571,NE,NE,NE
Rv3513c,fadD18,PROBABLE FATTY-ACID-CoA LIGASE FADD18 (FRAGMENT) (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) ,15,15,True,0.7031433327370364,0.000730266033117425,0.6350074540381394,3.9222252227051165e-06,-0.06813587869889703,0.42678342254888973,322.78956735629237,321.65999999999997,GA,GA,NE
Rv3514,PE_PGRS57,PE-PGRS FAMILY PROTEIN ,33,27,True,-0.5897534425470425,1.4606986732643525e-05,-0.06755245241958842,0.5234564014070319,0.5222009901274541,0.0,37.00039405912383,53.366666666666674,NE,NE,NE
Rv3515c,fadD19,acyl-CoA synthetase ,30,29,True,0.2397852471797811,0.1367057601897327,0.29805222081365235,0.0029557907003233703,0.05826697363387123,0.12502233062768525,86.73856425388375,117.20666666666668,GA,NE,NE
Rv3516,echA19,enoyl-CoA hydratase ,8,7,True,-0.10321670027774235,0.7670944575876709,0.16752943713100338,0.4271447667046217,0.27074613740874576,0.07513160787359438,71.242104579506,140.9875,NE,NE,NE
Rv3517,-,hypothetical protein Rv3517 ,15,14,True,-0.0023524766786512568,0.9923632646153708,0.10560768491671375,0.4990163337639228,0.107960161595365,0.17130721770099552,66.53852479349555,104.33999999999999,NE,NE,NE
Rv3518c,cyp142,PROBABLE CYTOCHROME P450 MONOOXYGENASE 142 CYP142 ,13,9,True,-0.6634928449791204,0.003589626487195359,-0.3675100420492863,0.01729803291003795,0.29598280292983414,0.0011852271281868599,49.95199962325114,77.66153846153847,GD,NE,NE
Rv3519,-,hypothetical protein Rv3519 ,12,12,True,0.45477262546095965,0.06790533780931542,0.4636470669389925,0.003443147024699151,0.008874441478032846,0.9486644511471475,72.76482228910521,116.65833333333332,GA,NE,NE
Rv3520c,-,POSSIBLE COENZYME F420-DEPENDENT OXIDOREDUCTASE ,16,16,True,0.5264297981603521,0.011605228137371854,0.3540312381667301,0.010614673978713367,-0.17239855999362197,0.014862864771688604,196.6257412711631,192.58749999999998,GA,NE,NE
Rv3521,-,hypothetical protein Rv3521 ,16,16,True,0.6426687054591916,0.0015531722820675846,0.45333504559806986,0.0008874879496690953,-0.18933365986112177,0.007463395535613197,214.96196289848564,214.64999999999998,GA,NE,NE
Rv3522,ltp4,lipid-transfer protein ,19,19,True,0.1606493836685568,0.45089747243741346,0.11781582885054638,0.38596762008365165,-0.04283355481801042,0.542805679517614,94.0855727820114,88.34210526315788,NE,NE,NE
Rv3523,ltp3,acetyl-CoA acetyltransferase ,19,19,True,0.22902748535571568,0.2669661493154132,0.044148830691772604,0.7623281839824184,-0.18487865466394307,0.0016692209705492754,85.81797666544053,99.9,NE,NE,NE
Rv3524,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,21,21,True,0.5942589719652681,0.000730266033117425,0.5020323943821562,1.7899256751104504e-05,-0.09222657758311192,0.08733803749143082,198.63744870373384,205.4047619047619,GA,GA,U
Rv3525c,-,POSSIBLE SIDEROPHORE-BINDING PROTEIN ,9,9,True,0.2721659770548829,0.3703794387926413,0.4194119903927624,0.024332998643419274,0.1472460133378795,0.2866831656683254,114.49494031864702,129.77777777777777,GA,GA,NE
