#HMM - Genes
#genes: ES=234, GD=126, NE=3445, GA=40, N/A=40
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
CCNA_02940	-	methyl-accepting chemotaxis protein	8	0	0	8	0	0.8750	93.00	NE
CCNA_02941	greA	transcription elongation factor greA	6	0	0	6	0	1.0000	36.17	NE
CCNA_02942	-	nucleoside-diphosphate-sugar epimerase	8	0	0	8	0	0.8750	14.71	NE
CCNA_03981	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_03982	-	hypothetical protein	3	0	0	3	0	0.6667	3.50	NE
CCNA_02944	-	hypothetical protein	11	0	0	11	0	1.0000	127.36	NE
CCNA_02945	-	PAS-family sensor histidine kinase	11	0	0	11	0	0.8182	135.22	NE
CCNA_02946	-	spsF-related cytidylyltransferase	7	0	0	7	0	1.0000	73.57	NE
CCNA_02947	flmD	spsG-related polysaccharide biosynthesis protein	4	0	0	4	0	0.7500	52.00	NE
CCNA_02948	-	hypothetical protein	8	0	0	8	0	1.0000	96.75	NE
CCNA_02949	flmE	S-adenosylmethionine-dependent methyltransferase related protein	6	0	0	6	0	1.0000	120.00	NE
CCNA_02950	flmF	flagellin modification protein FlmF	13	0	0	13	0	0.9231	201.75	NE
CCNA_02951	-	WbqC-like family protein	11	0	0	11	0	0.9091	113.90	NE
CCNA_02952	-	hypothetical protein	1	0	0	1	0	1.0000	11.00	NE
CCNA_02953	-	N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase	12	0	0	12	0	0.9167	129.55	NE
CCNA_02954	-	11-cis retinol dehydrogenase	7	0	0	7	0	1.0000	79.14	NE
CCNA_02955	-	putative anion permease	3	0	0	3	0	1.0000	225.67	NE
CCNA_02956	-	rhodanese-related sulfurtransferase	2	0	0	2	0	1.0000	120.50	NE
CCNA_02957	-	ArsR-family transcriptional regulator	2	0	0	2	0	0.5000	548.00	NE
CCNA_02959	-	Zn-dependent hydrolase, glyoxalase II family	8	0	0	8	0	1.0000	159.38	NE
CCNA_02960	-	HTH DNA-binding protein	3	0	0	3	0	1.0000	28.33	NE
CCNA_02961	-	NeuB-family N-acetylneuraminate synthase	13	0	0	13	0	1.0000	154.69	NE
CCNA_03983	-	HicA-related toxin-antitoxin protein	12	0	0	12	0	0.9167	58.09	NE
CCNA_02962	-	HicB-family RNAse H fold protein	7	0	0	7	0	0.8571	49.33	NE
CCNA_02963	-	conserved hypothetical protein	1	0	0	1	0	1.0000	135.00	NE
CCNA_03984	-	hypothetical protein	5	0	0	5	0	0.8000	99.75	NE
CCNA_02964	-	thioredoxin-disulfide reductase	9	0	8	1	0	0.3333	67.00	GD
CCNA_02965	-	cell wall hydrolase family protein	17	0	0	17	0	0.9412	125.19	NE
CCNA_02966	-	non-specific DNA-binding protein Dps/iron-binding ferritin-like antioxidant protein/ferroxidase	8	0	0	8	0	0.8750	124.14	NE
CCNA_02967	-	PAS-family sensor histidine kinase	21	0	0	21	0	1.0000	125.76	NE
CCNA_03902	-	conserved hypothetical protein	3	0	0	3	0	1.0000	198.33	NE
CCNA_03883	-	conserved hypothetical protein	2	0	0	2	0	1.0000	84.00	NE
CCNA_02969	-	TetR-family transcriptional regulator	4	0	0	4	0	1.0000	89.75	NE
CCNA_02970	-	putative thiol-disulfide oxidoreductase	2	0	0	2	0	0.5000	301.00	NE
CCNA_02971	-	membrane permease	9	0	0	9	0	1.0000	368.11	NE
CCNA_02972	-	2OG-Fe(II) oxygenase-related protein	10	0	0	10	0	0.9000	267.33	NE
CCNA_02973	relB-3	antitoxin protein relB-3	5	0	0	5	0	0.8000	35.50	NE
CCNA_02974	relE-3	toxin protein relE-3	6	0	0	6	0	0.8333	125.20	NE
CCNA_02975	-	excinuclease ABC subunit C	14	0	0	14	0	1.0000	104.36	NE
CCNA_02976	-	MCP-signal associated domain protein	1	0	0	1	0	1.0000	17.00	NE
CCNA_02977	sigU	RNA polymerase ECF-type sigma factor sigU	4	0	0	4	0	1.0000	111.25	NE
CCNA_02978	-	two-component sensor histidine kinase	16	0	0	16	0	0.9375	125.33	NE
CCNA_02979	-	cysteine desulfhydrase/selenocysteine lyase	13	0	0	13	0	1.0000	123.00	NE
CCNA_02980	-	tryptophan 2,3-dioxygenase	11	0	0	11	0	0.9091	178.20	NE
CCNA_02981	-	AsnC-family transcriptional regulator	7	0	0	7	0	1.0000	54.29	NE
CCNA_02982	-	porin	14	0	0	14	0	0.9286	183.62	NE
CCNA_02983	-	polyprenyl-phosphate beta-D-glucosyltransferase	13	0	0	13	0	0.8462	169.64	NE
CCNA_02984	-	conserved hypothetical membrane protein	5	0	0	5	0	0.8000	75.00	NE
CCNA_02985	-	methyltransferase	8	0	0	8	0	1.0000	83.12	NE
CCNA_02986	-	phage-related conserved hypothetical protein	18	0	0	18	0	1.0000	124.72	NE
CCNA_02987	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_02988	-	glyoxalase/bleomycin resistance protein, dioxygenase superfamily	10	0	0	10	0	0.8000	264.00	NE
CCNA_02989	-	hypothetical protein	5	0	0	5	0	1.0000	153.00	NE
CCNA_03903	-	IS4/5 transposase family protein	4	0	0	4	0	1.0000	47.75	NE
CCNA_02991	-	transposase	10	0	0	10	0	0.9000	100.11	NE
CCNA_02992	-	conserved hypothetical membrane protein	5	0	0	5	0	1.0000	216.00	NE
CCNA_02993	-	NADH-ubiquinone oxidoreductase	5	0	0	5	0	1.0000	68.60	NE
CCNA_02994	-	carbamoyl-phosphate synthase large chain	33	0	25	8	0	0.8788	8.86	GD
CCNA_02995	-	glutathione S-transferase	7	0	0	7	0	0.8571	74.83	NE
CCNA_02996	-	patatin family phospholipase domain protein	13	0	0	13	0	1.0000	158.46	NE
CCNA_02997	cspA	cold shock protein CspA	2	0	0	2	0	1.0000	79.50	NE
CCNA_03904	-	hypothetical protein	2	0	0	2	0	1.0000	41.50	NE
CCNA_02999	-	conserved hypothetical protein	11	0	0	11	0	0.9091	72.90	NE
CCNA_03000	-	conserved hypothetical protein	15	0	0	15	0	1.0000	160.80	NE
CCNA_03001	-	conserved hypothetical protein	4	0	0	4	0	1.0000	50.00	NE
CCNA_03002	-	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	4	0	0	4	0	0.7500	17.00	NE
CCNA_03003	-	two component sensor histidine kinase	11	0	0	11	0	1.0000	148.73	NE
CCNA_03004	-	nucleoside/nucleotide kinase	8	0	0	8	0	1.0000	72.75	NE
CCNA_03005	-	conserved hypothetical protein	4	0	0	4	0	1.0000	185.00	NE
CCNA_03006	-	quinolinate synthetase A	10	0	8	2	0	0.6000	8.50	GD
CCNA_03007	-	L-aspartate oxidase	9	0	8	1	0	0.7778	8.00	GD
CCNA_03008	-	putative PD-(D/E)xK nuclease protein	2	0	0	2	0	1.0000	137.00	NE
CCNA_03009	-	nicotinate-nucleotide pyrophosphorylase	5	0	0	5	0	0.4000	150.50	NE
CCNA_03010	-	MAPEG family protein	5	0	0	5	0	1.0000	247.60	NE
CCNA_03011	-	outer membrane lipoprotein Blc	10	0	0	10	0	1.0000	94.40	NE
CCNA_03012	-	peroxiredoxin	8	0	0	8	0	1.0000	148.38	NE
CCNA_03013	-	alkyl hydroperoxide reductase subunit F	13	0	0	13	0	0.8462	168.82	NE
CCNA_03014	-	hypothetical protein	24	0	0	24	0	0.9583	157.61	NE
CCNA_03015	-	hypothetical protein	2	0	0	2	0	1.0000	17.50	NE
CCNA_03016	-	conserved hypothetical protein	4	0	0	4	0	1.0000	63.50	NE
CCNA_03017	-	hydrogenase, cytochrome b-type subunit	10	0	0	10	0	0.9000	99.56	NE
CCNA_03018	-	transposase	8	0	0	8	0	1.0000	74.62	NE
CCNA_03019	-	TonB-dependent receptor	41	0	0	41	0	0.9756	182.03	NE
CCNA_03020	-	phosphatidylinositol-specific phospholipase C1-like protein	9	0	0	9	0	1.0000	144.78	NE
CCNA_03021	-	hypothetical protein	1	0	0	1	0	1.0000	32.00	NE
CCNA_03022	-	PiuB-family transmembrane transporter	15	0	0	15	0	0.9333	171.29	NE
CCNA_03023	-	TonB-dependent receptor	27	0	0	27	0	0.9630	108.73	NE
CCNA_03024	-	branched-chain amino acid aminotransferase	12	0	0	12	0	1.0000	257.75	NE
CCNA_03025	-	MarR-family transcriptional regulator	3	0	0	3	0	1.0000	56.67	NE
CCNA_03026	-	two-component response regulator petR	3	0	0	3	0	0.6667	12.00	NE
CCNA_03027	-	two-component sensor histidine kinase	11	0	0	11	0	0.9091	87.30	NE
CCNA_03028	-	prephenate dehydratase	10	0	0	10	0	1.0000	169.50	NE
CCNA_03029	-	3-deoxy-manno-octulosonate cytidylyltransferase	9	0	9	0	0	0.5556	4.60	GD
CCNA_03030	-	cytochrome c2	8	0	0	8	0	1.0000	108.12	NE
CCNA_03031	-	NlpC/P60 family protein	9	0	0	9	0	0.8889	59.38	NE
CCNA_03032	-	leucyl aminopeptidase	15	0	0	15	0	0.8667	66.08	NE
CCNA_03033	-	Flp pilus assembly protein TadD	6	0	0	6	0	1.0000	95.17	NE
CCNA_03034	-	hypothetical protein	2	0	0	2	0	1.0000	180.00	NE
CCNA_03035	-	TadC-related pilus assembly protein	11	0	0	11	0	1.0000	239.18	NE
CCNA_03036	-	TadB-related pilus assembly protein	6	0	0	6	0	1.0000	237.50	NE
CCNA_03037	cpaF	pilus assembly ATPase CpaF	10	0	0	10	0	1.0000	82.50	NE
CCNA_03038	cpaE	pilus assembly ATPase CpaE	10	0	0	10	0	1.0000	110.50	NE
CCNA_03039	cpaD	pilus assembly protein CpaD	7	0	0	7	0	0.8571	52.00	NE
CCNA_03040	cpaC	outer membrane pilus secretion channel CpaC	14	0	0	14	0	1.0000	140.07	NE
CCNA_03041	cpaB	pilus assembly protein CpaB	4	0	0	4	0	1.0000	59.50	NE
CCNA_03042	cpaA	pilus assembly prepilin peptidase CpaA	4	0	0	4	0	1.0000	141.75	NE
CCNA_03043	pilA	type IV pilin protein pilA	2	0	0	2	0	1.0000	370.00	NE
CCNA_03044	-	CpaC-related secretion pathway protein	4	0	0	4	0	1.0000	204.75	NE
CCNA_03045	-	TadG-related pilus assembly protein	5	0	0	5	0	1.0000	202.00	NE
CCNA_03046	-	TadE-related pilus assembly protein	6	0	0	6	0	0.8333	375.40	NE
CCNA_03047	-	4-amino-4-deoxychorismate lyase	2	0	0	2	0	1.0000	25.00	NE
CCNA_03048	-	para-aminobenzoate synthetase component I	13	0	0	13	0	1.0000	59.38	NE
CCNA_03049	-	transporter, MFS superfamily	17	0	0	17	0	1.0000	223.35	NE
CCNA_03050	-	protein tyrosine phosphatase	14	0	0	14	0	1.0000	152.71	NE
CCNA_03051	-	hypothetical protein	4	0	0	4	0	1.0000	236.75	NE
CCNA_03052	-	acyltransferase	12	0	0	12	0	0.9167	31.00	NE
CCNA_03053	-	dioxygenase	6	0	0	6	0	0.8333	168.80	NE
CCNA_03055	-	AraC-family transcriptional regulator	6	0	0	6	0	1.0000	102.00	NE
CCNA_03054	-	AraC-family transcriptional regulator	6	0	0	6	0	0.8333	193.20	NE
CCNA_03056	-	limonene-1,2-epoxide hydrolase	8	0	0	8	0	0.8750	163.29	NE
CCNA_03057	-	glyoxalase family protein	2	0	0	2	0	1.0000	112.50	NE
CCNA_03058	-	carbon-nitrogen hydrolase	11	0	0	11	0	1.0000	172.18	NE
CCNA_03059	-	conserved hypothetical membrane protein	3	0	0	3	0	0.6667	116.00	NE
CCNA_03060	-	conserved hypothetical protein	5	0	0	5	0	1.0000	115.60	NE
CCNA_03061	-	SDR family dehydrogenase, group 9	15	0	0	15	0	0.8667	80.46	NE
CCNA_03062	-	cell wall hydrolase family protein	17	0	0	17	0	1.0000	103.00	NE
CCNA_03063	-	conserved hypothetical protein	7	0	0	7	0	1.0000	76.29	NE
CCNA_03064	-	PadR-family transcriptional regulator	7	0	0	7	0	1.0000	47.00	NE
CCNA_03065	-	cytochrome c family protein	3	0	0	3	0	0.6667	196.00	NE
CCNA_03066	-	GAF/PAS-family sensor histidine kinase	7	0	0	7	0	0.8571	74.17	NE
CCNA_03067	-	MarR-family transcriptional regulator	3	0	0	3	0	1.0000	57.00	NE
CCNA_03068	-	glutathione S-transferase	10	0	0	10	0	1.0000	202.80	NE
CCNA_03069	-	Lumazine-bd-2 family protein	6	0	0	6	0	1.0000	156.33	NE
CCNA_03070	-	4-oxalocrotonate tautomerase	2	0	0	2	0	1.0000	152.50	NE
CCNA_03071	-	flagellar hook-associated protein FlgL	13	0	0	13	0	1.0000	155.46	NE
CCNA_03072	-	TetR-family transcriptional regulator	5	0	0	5	0	1.0000	61.20	NE
CCNA_03073	-	hypothetical protein	5	0	0	5	0	1.0000	23.40	NE
CCNA_03074	-	C factor cell-cell signaling protein	2	0	0	2	0	0.5000	5.00	NE
CCNA_03075	-	DeoR-like HTH transcriptional regulator	0	0	0	0	0	0.0000	0.00	N/A
CCNA_03076	-	excinuclease ABC subunit B	31	0	0	31	0	0.9355	142.93	NE
CCNA_03077	-	hypothetical protein	1	0	0	1	0	1.0000	1.00	NE
CCNA_03078	-	Arc/MetJ-family transcriptional regulator	3	0	0	3	0	1.0000	151.33	NE
CCNA_03079	parE-4	toxin protein parE-4	6	0	0	6	0	1.0000	264.50	NE
CCNA_03080	parD-4	antitoxin protein parD-4	5	0	0	5	0	0.6000	101.00	NE
CCNA_03884	-	hypothetical protein	4	0	0	4	0	1.0000	40.75	NE
CCNA_03081	-	conserved hypothetical protein	5	0	0	5	0	1.0000	216.60	NE
CCNA_03082	-	hypothetical protein	16	0	0	16	0	1.0000	177.62	NE
CCNA_03083	-	hybrid sensor histidine kinase/receiver domain protein	6	0	0	6	0	0.8333	333.60	NE
CCNA_03084	-	conserved hypothetical membrane protein	18	0	0	18	0	1.0000	138.67	NE
CCNA_03085	-	nitropropane dioxygenase/trans-enoyl-CoA reductase family	5	0	0	5	0	0.8000	61.25	NE
CCNA_03086	-	conserved hypothetical protein	5	0	0	5	0	1.0000	156.60	NE
CCNA_03087	-	H-NOX family heme binding protein	7	0	0	7	0	1.0000	129.86	NE
CCNA_03088	-	two-component sensor histidine kinase	10	0	0	10	0	0.8000	54.75	NE
CCNA_03089	-	conserved hypothetical protein	6	0	0	6	0	1.0000	196.67	NE
CCNA_03090	-	acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	8	6	0	2	0	0.2500	27.50	ES
CCNA_03091	-	hypothetical protein	1	0	0	1	0	1.0000	144.00	NE
CCNA_03092	-	cytochrome P450 family protein	11	0	0	11	0	0.9091	211.10	NE
CCNA_03093	-	OsmC-related redox protein	2	0	0	2	0	1.0000	142.00	NE
CCNA_03094	-	citrate lyase beta subunit	8	0	0	8	0	1.0000	198.12	NE
CCNA_03095	-	small-conductance mechanosensitive channel	8	0	0	8	0	1.0000	128.38	NE
CCNA_03096	-	TonB-dependent receptor	52	0	2	50	0	0.9615	181.74	NE
CCNA_03097	-	aldo/keto reductase family protein	9	0	0	9	0	1.0000	112.33	NE
CCNA_03098	-	conserved hypothetical protein	7	0	0	7	0	1.0000	175.14	NE
CCNA_03099	-	hypothetical protein	5	0	0	5	0	1.0000	146.80	NE
CCNA_03100	-	alkylphosphonate utilization operon protein PhnA	2	0	0	2	0	1.0000	124.00	NE
CCNA_03101	xerD	site-specific tyrosine recombinase XerD	8	0	0	8	0	1.0000	18.88	NE
CCNA_03102	-	hypothetical protein	9	0	0	9	0	1.0000	51.33	NE
CCNA_03103	-	shikimate kinase	3	0	0	3	0	1.0000	37.33	NE
CCNA_03104	-	3-dehydroquinate synthase	6	0	0	6	0	1.0000	88.33	NE
CCNA_03105	-	DnaJ domain protein	9	0	0	9	0	1.0000	129.00	NE
CCNA_03106	-	BolA protein	1	0	0	1	0	1.0000	322.00	NE
CCNA_03107	-	cytidine deaminase	6	0	0	6	0	1.0000	68.00	NE
CCNA_03108	-	TonB-dependent outer membrane receptor	48	0	0	48	0	0.9375	137.20	NE
CCNA_03110	-	two-component receiver domain protein	1	0	0	1	0	1.0000	10.00	NE
CCNA_03112	-	magnesium and cobalt efflux protein corB	8	0	0	8	0	1.0000	51.25	NE
CCNA_03985	-	hypothetical protein	6	0	0	6	0	1.0000	184.33	NE
CCNA_03113	-	membrane-associated phospholipid phosphatase	4	0	0	4	0	0.7500	181.00	NE
CCNA_03114	-	hypothetical protein	2	0	0	2	0	1.0000	225.50	NE
CCNA_03115	-	cobaltochelatase cobS subunit	10	0	0	10	0	0.9000	27.89	NE
CCNA_03116	-	hypothetical protein	5	0	0	5	0	1.0000	47.20	NE
CCNA_03117	bacB	bactofilin B BacB	4	0	0	4	0	1.0000	97.75	NE
CCNA_03118	-	hypothetical protein	1	0	0	1	0	1.0000	5.00	NE
CCNA_03119	-	hypothetical protein	15	0	0	15	0	1.0000	65.67	NE
CCNA_03120	-	chemotaxis protein cheW	3	0	0	3	0	1.0000	222.00	NE
CCNA_03121	-	hypothetical protein	2	0	0	2	0	1.0000	216.50	NE
CCNA_03122	-	conserved membrane spanning protein	6	0	0	6	0	1.0000	168.17	NE
CCNA_03123	-	ArsR-family transcriptional regulator	4	0	0	4	0	0.7500	189.33	NE
CCNA_03124	-	NAD/mycothiol-dependent formaldehyde dehydrogenase	7	0	0	7	0	1.0000	375.43	NE
CCNA_03125	-	melibiose carrier protein	15	0	0	15	0	0.9333	157.29	NE
CCNA_03126	-	non-hemolytic phospholipase C	21	0	0	21	0	1.0000	127.71	NE
CCNA_03127	-	aminoacyl-histidine dipeptidase	13	0	0	13	0	1.0000	163.15	NE
CCNA_03128	-	transporter, drug/metabolite exporter family	11	0	0	11	0	1.0000	187.91	NE
CCNA_03129	-	peptidoglycan-specific endopeptidase, M23 family	12	0	0	12	0	0.8333	109.10	NE
CCNA_03130	ctrA	cell cycle response regulator ctrA	12	12	0	0	0	0.0000	0.00	ES
CCNA_03131	-	LytR/AlgR-family transcriptional regulator	6	0	0	6	0	1.0000	157.67	NE
CCNA_03132	higA	transcriptional regulator, antitoxin protein higA	6	0	0	6	0	1.0000	134.33	NE
CCNA_03133	higB	toxin protein higB	4	0	0	4	0	1.0000	149.75	NE
CCNA_03134	-	alpha/beta hydrolase family protein	7	0	0	7	0	0.8571	186.50	NE
CCNA_03135	fliI	flagellum-specific ATP synthase fliL	14	0	0	14	0	0.8571	72.17	NE
CCNA_03136	fliJ	flagellar export protein FliJ	4	0	0	4	0	0.7500	72.33	NE
CCNA_03137	-	endo-1,4-beta-xylanase	11	0	0	11	0	0.9091	249.40	NE
CCNA_03986	-	hypothetical protein	8	0	0	8	0	1.0000	187.50	NE
CCNA_03138	katG	peroxidase/catalase katG	18	0	0	18	0	1.0000	181.94	NE
CCNA_03139	-	dihydroxy-acid dehydratase	12	0	0	12	0	0.9167	144.73	NE
CCNA_03140	-	LysR-family transcriptional regulator	7	0	0	7	0	1.0000	83.29	NE
CCNA_03141	-	phosphoserine phosphatase	6	0	0	6	0	1.0000	109.00	NE
CCNA_03142	rpoD	RNA polymerase sigma factor rpoD	16	13	0	3	0	0.1875	43.33	ES
CCNA_03143	-	PAS-family sensor histidine kinase	7	0	0	7	0	1.0000	123.86	NE
CCNA_03144	dnaG	DNA primase	13	12	0	1	0	0.0769	66.00	ES
CCNA_03146	-	M61 glycyl aminopeptidase	27	0	0	27	0	0.9259	179.60	NE
CCNA_03147	-	hypothetical protein	7	0	0	7	0	1.0000	105.86	NE
CCNA_03148	-	conserved hypothetical protein	25	0	0	25	0	1.0000	185.12	NE
CCNA_03149	-	beta-glucosidase/beta-xylosidase	22	0	0	22	0	1.0000	140.45	NE
CCNA_03150	-	hypothetical protein	3	0	0	3	0	1.0000	59.33	NE
CCNA_03151	-	sialic acid-specific 9-O-acetylesterase	20	0	0	20	0	1.0000	96.25	NE
CCNA_03152	-	truncated hemoglobin	2	0	0	2	0	1.0000	260.00	NE
CCNA_03153	-	biofilm formation and stress response factor BsmA	8	0	0	8	0	0.8750	78.86	NE
CCNA_03154	-	PAS-family sensor histidine kinase/receiver protein	19	0	0	19	0	1.0000	116.74	NE
CCNA_03155	-	PepSY-associated transmembrane protein	1	0	0	1	0	1.0000	504.00	NE
CCNA_03156	-	putative periplasmic protein	5	0	0	5	0	1.0000	191.60	NE
CCNA_03157	-	conserved hypothetical protein	7	0	0	7	0	0.8571	178.17	NE
CCNA_03158	-	iron-sulfur cluster assembly/repair protein ApbE	5	0	0	5	0	1.0000	61.00	NE
CCNA_03159	-	sulfite reductase (NADPH) flavoprotein alpha-component	14	0	0	14	0	0.9286	165.46	NE
CCNA_03160	-	molybdopterin-guanine dinucleotide biosynthesis protein A	4	0	0	4	0	1.0000	60.00	NE
CCNA_03161	xylR	transcriptional regulator xylR	7	0	0	7	0	1.0000	73.57	NE
CCNA_03162	argJ	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	13	0	10	3	0	0.6923	29.56	GD
CCNA_03163	-	peptidyl-prolyl cis-trans isomerase	5	0	0	5	0	1.0000	149.60	NE
CCNA_03164	-	protein translocase subunit secA	28	21	0	7	0	0.1071	56.67	ES
CCNA_03165	-	major facilitator superfamily transporter	6	0	0	6	0	1.0000	143.33	NE
CCNA_03166	-	ArsR-family transcriptional regulator	6	0	0	6	0	1.0000	30.67	NE
CCNA_03167	-	hypothetical protein	19	0	0	19	0	0.8947	130.53	NE
CCNA_03168	-	hypothetical protein	14	0	0	14	0	0.8571	130.25	NE
CCNA_03169	-	SH3 domain protein	5	0	0	5	0	0.8000	121.00	NE
CCNA_03170	-	conserved hypothetical protein	3	0	0	3	0	1.0000	181.67	NE
CCNA_03171	-	hybrid sensor histidine kinase/receiver domain protein	19	0	0	19	0	0.8947	138.12	NE
CCNA_03172	-	3-oxoacyl-(acyl-carrier protein) reductase	6	0	0	6	0	1.0000	167.67	NE
CCNA_03173	-	hydrophobic ligand-binding SRPBCC domain protein	6	0	0	6	0	0.8333	333.60	NE
CCNA_03174	-	major facilitator superfamily transporter	11	0	0	11	0	1.0000	86.27	NE
CCNA_03175	-	conserved hypothetical protein	9	0	0	9	0	0.8889	73.25	NE
CCNA_03176	-	nucleotidyltransferase	3	0	0	3	0	1.0000	86.33	NE
CCNA_03177	-	methylmalonyl-CoA mutase MeaA-like protein	20	0	0	20	0	1.0000	183.70	NE
CCNA_03178	-	MerR-family transcriptional regulator	5	0	0	5	0	0.8000	56.25	NE
CCNA_03179	-	NADH-dependent flavin oxidoreductase	9	0	0	9	0	0.8889	86.88	NE
CCNA_03180	-	enoyl-CoA hydratase/isomerase	1	0	0	1	0	0.0000	0.00	NE
CCNA_03181	-	alcohol dehydrogenase	10	0	0	10	0	1.0000	151.60	NE
CCNA_03182	-	hypothetical protein	5	0	0	5	0	1.0000	63.80	NE
CCNA_03183	-	beta-lactamase family protein	16	0	0	16	0	1.0000	134.25	NE
CCNA_03184	-	acyl-CoA dehydrogenase	15	0	0	15	0	0.9333	111.14	NE
CCNA_03185	-	glutathione S-transferase	11	0	0	11	0	0.9091	162.10	NE
CCNA_03186	-	conserved hypothetical protein	18	0	0	18	0	1.0000	112.56	NE
CCNA_03187	-	cysteine/acetylserine efflux protein	6	0	0	6	0	1.0000	113.50	NE
CCNA_03188	-	epoxide hydrolase	13	0	0	13	0	1.0000	180.08	NE
CCNA_03189	-	glutathione-dependent formaldehyde-activating enzyme	5	0	0	5	0	1.0000	106.40	NE
CCNA_03190	-	low-specificity L-threonine aldolase	8	0	0	8	0	0.8750	38.57	NE
CCNA_03191	-	PAS-family GGDEF/EAL family protein	21	0	0	21	0	1.0000	139.10	NE
CCNA_03192	-	carboxymuconolactone decarboxylase family protein	7	0	0	7	0	0.8571	159.00	NE
CCNA_03193	-	lactoylglutathione lyase	3	0	0	3	0	0.6667	145.00	NE
CCNA_03194	-	conserved inner membrane protein	2	0	0	2	0	1.0000	39.50	NE
CCNA_03987	-	hypothetical protein	4	0	0	4	0	0.7500	272.00	NE
CCNA_03195	rpoH	RNA polymerase sigma factor RpoH	10	0	0	10	0	0.8000	69.75	NE
CCNA_03196	-	hypothetical protein	2	0	0	2	0	1.0000	11.50	NE
CCNA_03197	-	alpha/beta hydrolase family protein	11	0	0	11	0	0.9091	166.80	NE
CCNA_03198	-	two-component response regulator	7	0	0	7	0	1.0000	146.43	NE
CCNA_03199	-	conserved hypothetical protein	18	0	0	18	0	0.8889	138.44	NE
CCNA_03200	-	hybrid sensor histidine kinase/receiver domain protein	15	0	0	15	0	1.0000	107.13	NE
CCNA_03201	-	adenylosuccinate synthetase	12	0	0	12	0	1.0000	7.42	NE
CCNA_03202	-	lipid A 3-O-deacylase PagL	11	0	0	11	0	1.0000	214.27	NE
CCNA_03203	-	threo-3-hydroxyaspartate ammonia-lyase	5	0	0	5	0	1.0000	133.40	NE
CCNA_03204	-	alanine racemase	11	0	0	11	0	1.0000	160.45	NE
CCNA_03205	-	M28-family zinc peptidase	21	0	0	21	0	0.9048	190.74	NE
CCNA_03206	-	L-serine dehydratase	9	0	0	9	0	0.8889	53.25	NE
CCNA_03207	-	conserved hypothetical protein	13	0	0	13	0	0.9231	105.67	NE
CCNA_03208	-	steroid 5-alpha reductase family enzyme	14	0	0	14	0	1.0000	144.43	NE
CCNA_03209	-	acetyl-coenzyme A synthetase	13	0	0	13	0	1.0000	185.69	NE
CCNA_03210	-	MarR-family transcriptional regulator	10	0	0	10	0	0.8000	56.38	NE
CCNA_03211	-	L-Ala-D/L-Glu racemase	7	0	0	7	0	0.8571	38.50	NE
CCNA_03212	-	hypothetical protein	2	0	0	2	0	1.0000	51.00	NE
CCNA_03213	-	polyhydroxyalkanoic acid system protein	2	0	0	2	0	1.0000	50.50	NE
CCNA_03214	-	conserved hypothetical protein	5	0	0	5	0	1.0000	80.20	NE
CCNA_03215	-	ARO8 family aminotransferase/HTH DNA-binding protein	21	0	0	21	0	0.9524	68.80	NE
CCNA_03216	-	hypothetical protein	3	0	0	3	0	1.0000	80.67	NE
CCNA_03217	-	TetR-family transcriptional regulator	9	0	0	9	0	1.0000	200.11	NE
CCNA_03218	-	periplasmic multidrug efflux lipoprotein precursor	5	0	0	5	0	1.0000	111.20	NE
CCNA_03219	acrB5	cation/multidrug efflux pump acrB5	23	0	0	23	0	0.9565	129.09	NE
CCNA_03221	-	phytoene dehydrogenase	17	0	0	17	0	1.0000	245.76	NE
CCNA_03222	-	ring hydroxylating dioxygenase, alpha-subunit	17	0	0	17	0	1.0000	124.53	NE
CCNA_03223	-	TetR-family transcriptional regulator	7	0	0	7	0	1.0000	60.86	NE
CCNA_03224	-	hypothetical protein	5	0	0	5	0	1.0000	159.80	NE
CCNA_03225	-	Metallo-dependent hydrolase	13	0	0	13	0	1.0000	211.46	NE
CCNA_03226	-	basic amino acid/polyamine antiporter (APA) family transporter	15	0	0	15	0	1.0000	118.13	NE
CCNA_03227	-	TonB-dependent receptor	52	0	0	52	0	0.9423	193.02	NE
CCNA_03228	-	tetratricopeptide repeat family protein	23	0	0	23	0	0.9565	139.00	NE
CCNA_03229	-	FAD dependent oxidoreductase	15	0	0	15	0	0.9333	95.71	NE
CCNA_03230	-	glutamine synthetase GlnA	17	0	0	17	0	1.0000	177.06	NE
CCNA_03988	-	hypothetical protein	14	0	0	14	0	0.9286	142.15	NE
CCNA_03231	relB-4	anti-toxin protein relB-4	3	0	0	3	0	0.6667	142.00	NE
CCNA_03232	relE-4	toxin protein relE-4	10	0	0	10	0	1.0000	169.30	NE
CCNA_03233	-	Acetyl ornithine aminotransferase	19	0	0	19	0	0.8947	137.35	NE
CCNA_03234	-	glutamine amidotransferase, class I	6	0	0	6	0	1.0000	129.50	NE
